Time (s)	PSI(P = 2 nW*um^-2)(a.u.) 
6.759	1.08038955095959
6.8	1.08388421406489
6.842	1.13223415249545
6.882	1.15495253756433
6.922	1.20155525832685
6.962	1.22077898029042
7.002	1.24699293954146
7.042	1.27495388869133
7.082	1.29068226424195
7.122	1.09262235232805
7.162	1.08737956047784
7.202	1.06932110583139
7.243	1.05883552213098
7.283	1.07048614537931
7.323	1.04951520574769
7.363	1.03786435473015
7.403	1.02213620694874
7.443	1.01223280136846
7.483	0.990679455847496
7.523	0.979611921796168
7.564	0.994175030029663
7.604	0.993009762712535
7.644	0.990679455847496
7.684	0.984271624449376
7.725	0.962135417500634
7.766	0.97378604074896
7.807	0.967378209350842
7.847	0.97262100120105
7.888	0.989514416299584
7.929	0.967378209350842
7.969	0.972038823080921
8.009	0.95106765568009
8.05	0.976698525734129
8.092	0.955145407982386
8.132	0.969708516215881
8.172	0.971455733883921
8.212	0.951649833800218
8.252	0.924853924198268
8.292	0.927183319986436
8.332	0.929513626851476
8.373	0.926018963746179
8.413	0.930678894168605
8.453	0.934756418701684
8.493	0.912620211752941
8.534	0.933591151384556
8.574	0.910290815964773
8.614	0.903882756797437
8.654	0.903299895369654
8.694	0.897474925399317
8.734	0.88990182668407
8.775	0.899805232264357
8.815	0.898639964947229
8.855	0.889319648563941
8.896	0.888736559366941
8.936	0.873591500782535
8.976	0.85902748147217
9.017	0.872426233465406
9.058	0.867765619735328
9.098	0.8671834416152
9.138	0.866018402067288
9.178	0.868930659283238
9.218	0.874173451133446
9.258	0.853784689621962
9.298	0.841551888253505
9.338	0.840386620936378
9.378	0.844464145469458
9.418	0.852620333381704
9.459	0.852620333381704
9.499	0.857863125231911
9.539	0.845047234666456
9.579	0.856114996487001
9.619	0.858445303352041
9.66	0.839221581388467
9.7	0.842134749681288
9.74	0.842134749681288
9.782	0.841551888253505
9.822	0.83281352222113
9.862	0.847377541531496
9.902	0.845629412786585
9.942	0.845629412786585
9.982	0.845047234666456
10.022	0.845047234666456
10.063	0.845629412786585
10.103	0.839221581388467
10.143	0.847377541531496
10.183	0.847377541531496
10.223	0.828153819567922
10.263	0.828153819567922
10.303	0.863105917082119
10.343	0.844464145469458
10.383	0.851455066064576
10.423	0.851455066064576
10.463	0.83164848267322
10.503	0.825823512702883
10.543	0.823493205837843
10.584	0.821745988169802
10.624	0.828153819567922
10.664	0.842716927801417
10.705	0.812425444017298
10.745	0.815337929002467
10.786	0.813590711334427
10.827	0.819415453535547
10.867	0.839804442816248
10.907	0.813007622137427
10.947	0.813007622137427
10.987	0.813007622137427
11.027	0.797279246586805
11.067	0.791454504385685
11.108	0.782133960233179
11.148	0.806599790739309
11.188	0.80718265216709
11.228	0.796114207038893
11.268	0.803105127634011
11.308	0.783299227550308
11.348	0.783299227550308
11.389	0.794948939721764
11.429	0.803105127634011
11.469	0.786211712535477
11.509	0.787376752083387
11.55	0.799609553451843
11.591	0.795532028918764
11.631	0.790871415188685
11.672	0.795532028918764
11.712	0.790871415188685
11.752	0.806599790739309
11.792	0.808347919484219
11.832	0.790871415188685
11.872	0.781551098805398
11.912	0.766405812451774
11.952	0.774561089287149
11.992	0.790289237068556
12.032	0.786211712535477
12.072	0.800191731571972
12.112	0.797862335783803
12.152	0.803105127634011
12.192	0.787958930203516
12.232	0.787376752083387
12.272	0.798444513903932
12.312	0.787958930203516
12.352	0.796114207038893
12.394	0.779220791940359
12.434	0.771648604301982
12.474	0.757085496068487
12.514	0.808347919484219
12.554	0.789124197520645
12.594	0.771065515104982
12.634	0.780385831488269
12.674	0.765240545134645
12.714	0.785046445218348
12.754	0.77980365336814
12.794	0.77689139615219
12.834	0.762910238269606
12.875	0.764657683706864
12.916	0.775726128835061
12.956	0.77980365336814
12.996	0.792619543933595
13.036	0.758249624539527
13.076	0.766987990571903
13.116	0.766987990571903
13.156	0.782133960233179
13.196	0.762328060149476
13.237	0.783881405670437
13.277	0.754172100006448
13.317	0.757085496068487
13.357	0.744851783623161
13.397	0.748347130036111
13.438	0.733784021802616
13.478	0.74951239735324
13.518	0.764657683706864
13.558	0.769318297436941
13.598	0.744269605503032
13.638	0.758832713736527
13.679	0.739608991772953
13.719	0.71689060670408
13.76	0.760579931404566
13.8	0.765822723254774
13.84	0.744269605503032
13.882	0.74951239735324
13.922	0.741357120517863
13.962	0.741357120517863
14.002	0.738443724455824
14.042	0.727376190404496
14.082	0.733784021802616
14.122	0.751259615021279
14.162	0.733784021802616
14.203	0.743686516306032
14.243	0.727376190404496
14.283	0.718637824372121
14.323	0.730871536817447
14.363	0.717472784824211
14.403	0.71514247795917
14.443	0.736696506787784
14.483	0.736696506787784
14.523	0.72155030935729
14.563	0.728541229952408
14.603	0.720385953117031
14.643	0.736696506787784
14.683	0.727958140755408
14.723	0.733200932605616
14.763	0.71980309168925
14.803	0.72096813123716
14.843	0.709899686108962
14.883	0.724463705419329
14.923	0.729123408072537
14.963	0.72155030935729
15.003	0.718637824372121
15.043	0.736696506787784
15.083	0.730871536817447
15.123	0.71980309168925
15.163	0.732035893057706
15.204	0.699997191605547
15.244	0.704074716138626
15.284	0.720385953117031
15.324	0.751842704218279
15.364	0.739608991772953
15.404	0.730871536817447
15.444	0.716307517507082
15.484	0.712229992974003
15.524	0.725045883539458
15.565	0.723880616222329
15.606	0.737861546335695
15.646	0.741357120517863
15.687	0.722133398554288
15.728	0.699414102408547
15.768	0.718055646251992
15.808	0.728541229952408
15.849	0.712812854401784
15.89	0.719220913569121
15.932	0.72155030935729
15.972	0.71514247795917
16.012	0.700579369725675
16.052	0.708152240671705
16.092	0.6924240928903
16.132	0.711064725656874
16.172	0.691841914770171
16.212	0.728541229952408
16.252	0.717472784824211
16.292	0.697666884740508
16.332	0.677278806536676
16.372	0.689511607905131
16.412	0.681938509189884
16.452	0.706405023003666
16.492	0.704656894258754
16.532	0.691258825573171
16.572	0.686599122919963
16.612	0.697666884740508
16.652	0.701162231153458
16.692	0.702327498470585
16.733	0.677278806536676
16.773	0.697084706620379
16.813	0.689511607905131
16.853	0.69591943930325
16.893	0.677278806536676
16.933	0.66504509409135
16.973	0.677278806536676
17.013	0.670287885941558
17.053	0.683103776507012
17.093	0.688928518708132
17.133	0.670870747369339
17.173	0.683685726857924
17.213	0.675530677791764
17.253	0.681938509189884
17.293	0.665628183288348
17.333	0.672036014686468
17.373	0.688928518708132
17.413	0.684850994175051
17.453	0.667375400956389
17.493	0.684268816054923
17.533	0.655724777708063
17.573	0.660967341789052
17.613	0.659802302241142
17.653	0.670870747369339
17.693	0.690676647453042
17.733	0.686599122919963
17.773	0.683103776507012
17.813	0.679026024204715
17.853	0.672618192806597
17.893	0.685434083372051
17.933	0.69417131055834
17.973	0.695336577875467
18.013	0.674365410474637
18.053	0.679026024204715
18.093	0.674948499671635
18.134	0.669705707821427
18.174	0.663297876423309
18.214	0.672036014686468
18.254	0.672036014686468
18.294	0.674365410474637
18.334	0.691841914770171
18.374	0.667957579076517
18.414	0.681356331069755
18.454	0.658637034924013
18.494	0.663297876423309
18.534	0.659220124121011
18.574	0.669705707821427
18.615	0.674948499671635
18.655	0.683103776507012
18.695	0.677860984656805
18.736	0.665628183288348
18.777	0.66504509409135
18.817	0.66504509409135
18.858	0.673200370926725
18.898	0.670870747369339
18.938	0.66038539143814
18.979	0.66504509409135
19.019	0.647569500872685
19.06	0.653394470843022
19.1	0.653394470843022
19.14	0.642908887142606
19.18	0.66038539143814
19.22	0.690093786025259
19.26	0.652812292722894
19.3	0.640579491354437
19.341	0.63883113484031
19.382	0.656889817255973
19.423	0.653977332270804
19.463	0.634753610307231
19.503	0.654559510390934
19.543	0.654559510390934
19.583	0.648734540420597
19.623	0.667375400956389
19.663	0.652812292722894
19.703	0.652812292722894
19.743	0.645239194007647
19.783	0.652812292722894
19.823	0.652812292722894
19.863	0.630093907654021
19.904	0.627180511591982
19.945	0.642908887142606
19.985	0.649899807737724
20.025	0.653977332270804
20.066	0.639996402157439
20.106	0.651064847285636
20.147	0.655724777708063
20.188	0.629510818457023
20.228	0.643491748570389
20.268	0.630093907654021
20.308	0.655142599587932
20.348	0.637666095292398
20.388	0.639996402157439
20.428	0.646986411675686
20.468	0.628928640336894
20.508	0.648734540420597
20.549	0.645822283204645
20.589	0.63300639263919
20.63	0.634753610307231
20.67	0.637666095292398
20.71	0.643491748570389
20.75	0.643491748570389
20.79	0.63883113484031
20.831	0.624851115803815
20.871	0.654559510390934
20.912	0.626598333471854
20.952	0.640579491354437
20.992	0.662132609106181
21.032	0.633588570759319
21.072	0.620190502073736
21.112	0.623685848486686
21.152	0.63300639263919
21.193	0.621355541621646
21.233	0.63125826389428
21.273	0.646404233555557
21.313	0.640579491354437
21.353	0.635336699504229
21.393	0.619608323953607
21.433	0.623685848486686
21.473	0.615529888343656
21.513	0.622520808938774
21.553	0.618443284405695
21.593	0.633588570759319
21.633	0.612617403358489
21.673	0.622520808938774
21.713	0.617860195208695
21.753	0.613782670675616
21.793	0.604462126523112
21.833	0.600384601990033
21.873	0.611452363810577
21.913	0.60970491837332
21.953	0.603297086975202
21.994	0.583491186891499
22.034	0.613200492555487
22.074	0.606209571960369
22.114	0.610870185690448
22.154	0.605044304643241
22.194	0.597472117004863
22.234	0.588150889544707
22.275	0.589899018289617
22.315	0.599801512793033
22.355	0.58232591957437
22.395	0.612617403358489
22.436	0.605627393840241
22.476	0.599219334672904
22.516	0.601549641537943
22.556	0.589899018289617
22.596	0.593976770591913
22.636	0.618443284405695
22.677	0.594558720942825
22.717	0.610870185690448
22.758	0.599219334672904
22.798	0.595723988259953
22.838	0.584656226439409
22.878	0.585821493756537
22.918	0.60970491837332
22.958	0.63300639263919
22.999	0.626598333471854
23.039	0.628345778909111
23.079	0.609122740253191
23.119	0.602714908855071
23.16	0.614947710223528
23.201	0.600966780110161
23.242	0.622520808938774
23.282	0.611452363810577
23.322	0.619608323953607
23.362	0.620772680193864
23.402	0.601549641537943
23.442	0.598054295124994
23.482	0.613200492555487
23.522	0.613782670675616
23.562	0.608539878825408
23.602	0.610287096493448
23.642	0.600384601990033
23.682	0.60387926509533
23.722	0.617860195208695
23.762	0.613200492555487
23.802	0.597472117004863
23.842	0.596889027807865
23.882	0.587568711424578
23.922	0.600384601990033
23.962	0.588733978741707
24.002	0.60387926509533
24.042	0.597472117004863
24.082	0.601549641537943
24.123	0.600384601990033
24.163	0.591064285606745
24.203	0.591646235957657
24.243	0.572422513994083
24.283	0.582908097694499
24.323	0.586403671876666
24.363	0.591064285606745
24.403	0.605627393840241
24.443	0.585238404559537
24.483	0.608539878825408
24.523	0.583491186891499
24.563	0.588733978741707
24.603	0.606792433388151
24.644	0.599801512793033
24.685	0.592811503274786
24.725	0.605044304643241
24.765	0.596889027807865
24.805	0.60970491837332
24.846	0.603297086975202
24.886	0.606792433388151
24.927	0.586986533304447
24.967	0.586403671876666
25.007	0.585821493756537
25.047	0.586986533304447
25.087	0.589315929092617
25.128	0.584073365011627
25.168	0.586986533304447
25.208	0.57650117737325
25.249	0.570093118205914
25.29	0.591064285606745
25.33	0.589899018289617
25.37	0.586403671876666
25.41	0.595141810139825
25.45	0.591064285606745
25.492	0.595141810139825
25.532	0.595141810139825
25.572	0.602714908855071
25.612	0.603297086975202
25.652	0.604462126523112
25.692	0.597472117004863
25.732	0.596307077456953
25.773	0.590481196409745
25.813	0.572422513994083
25.853	0.608539878825408
25.893	0.595723988259953
25.933	0.603297086975202
25.973	0.579413434589201
26.013	0.581160880026458
26.053	0.578248395041291
26.093	0.589315929092617
26.133	0.574170642738993
26.173	0.585821493756537
26.213	0.588150889544707
26.253	0.585821493756537
26.293	0.58232591957437
26.333	0.578248395041291
26.373	0.575335910056122
26.413	0.568928078658003
26.454	0.590481196409745
26.494	0.591646235957657
26.534	0.591646235957657
26.574	0.596307077456953
26.614	0.567762811340875
26.654	0.571840335873954
26.694	0.587568711424578
26.734	0.591064285606745
26.774	0.569510029008915
26.814	0.585238404559537
26.854	0.598636473245122
26.894	0.581743741454241
26.935	0.579413434589201
26.975	0.587568711424578
27.016	0.585238404559537
27.056	0.569510029008915
27.096	0.577665305844291
27.136	0.581160880026458
27.176	0.578248395041291
27.216	0.586403671876666
27.257	0.581743741454241
27.298	0.583491186891499
27.339	0.584656226439409
27.379	0.587568711424578
27.42	0.581743741454241
27.462	0.58232591957437
27.502	0.579995612709329
27.542	0.582908097694499
27.583	0.575335910056122
27.623	0.579995612709329
27.663	0.578830573161419
27.703	0.570675296326042
27.743	0.586403671876666
27.783	0.582908097694499
27.823	0.586986533304447
27.863	0.589315929092617
27.904	0.575335910056122
27.944	0.575335910056122
27.984	0.584073365011627
28.025	0.593976770591913
28.065	0.599801512793033
28.106	0.570093118205914
28.146	0.571840335873954
28.186	0.584073365011627
28.226	0.564267464927924
28.266	0.57650117737325
28.306	0.581743741454241
28.346	0.584656226439409
28.386	0.578248395041291
28.427	0.574752820859121
28.467	0.562520019490667
28.508	0.557277227640459
28.549	0.588733978741707
28.589	0.57650117737325
28.63	0.573587781311211
28.67	0.559607534505498
28.71	0.573587781311211
28.75	0.564267464927924
28.792	0.564267464927924
28.832	0.557277227640459
28.872	0.557277227640459
28.912	0.567762811340875
28.952	0.566597771792963
28.992	0.563685286807796
29.033	0.556112188092547
29.073	0.574170642738993
29.113	0.574170642738993
29.153	0.563102197610795
29.193	0.553781881227508
29.233	0.574170642738993
29.273	0.55319970310738
29.313	0.559024673077716
29.353	0.557277227640459
29.393	0.567179722143875
29.433	0.573587781311211
29.474	0.568928078658003
29.514	0.566015593672834
29.554	0.564850326355706
29.595	0.552034435790251
29.635	0.5491221785743
29.675	0.561354979942755
29.716	0.5491221785743
29.757	0.57650117737325
29.797	0.570675296326042
29.838	0.559024673077716
29.879	0.55436474265529
29.92	0.559607534505498
29.96	0.560189712625626
30.001	0.557859405760588
30.041	0.571840335873954
30.082	0.568344989461003
30.123	0.564267464927924
30.163	0.556694366212677
30.203	0.558442494957588
30.243	0.555530009972418
30.283	0.563102197610795
30.324	0.552034435790251
30.364	0.571258385523042
30.404	0.561937158062885
30.445	0.550869396242339
30.486	0.542714119406964
30.526	0.543879386724092
30.566	0.55028721812221
30.606	0.573005603191083
30.646	0.557859405760588
30.686	0.563102197610795
30.727	0.551451574362469
30.768	0.547956911257172
30.808	0.547373822060172
30.849	0.560189712625626
30.889	0.560772801822626
30.93	0.55436474265529
30.97	0.556112188092547
31.01	0.563102197610795
31.05	0.563685286807796
31.09	0.557277227640459
31.131	0.556112188092547
31.171	0.533975981143805
31.211	0.562520019490667
31.252	0.544461564844221
31.292	0.553781881227508
31.332	0.559607534505498
31.372	0.552034435790251
31.412	0.539218772994013
31.452	0.539801634421795
31.492	0.559607534505498
31.532	0.551451574362469
31.572	0.547956911257172
31.612	0.5485390893773
31.652	0.541549079859052
31.692	0.542131257979182
31.732	0.555530009972418
31.772	0.542714119406964
31.812	0.561354979942755
31.852	0.549704128925212
31.892	0.55494692077542
31.932	0.531645674278766
31.972	0.531645674278766
32.013	0.569510029008915
32.053	0.5485390893773
32.093	0.558442494957588
32.133	0.551451574362469
32.173	0.5491221785743
32.213	0.534558842571587
32.253	0.535723198811846
32.293	0.532810713826676
32.333	0.544461564844221
32.373	0.544461564844221
32.413	0.540965990662054
32.453	0.536306288008846
32.493	0.532228535706548
32.533	0.540965990662054
32.573	0.530480406961638
32.613	0.541549079859052
32.653	0.528151011173469
32.693	0.547373822060172
32.733	0.535141020691717
32.773	0.534558842571587
32.813	0.5485390893773
32.853	0.528733189293597
32.893	0.538053505676884
32.933	0.540965990662054
32.973	0.5485390893773
33.013	0.54679187170926
33.053	0.557277227640459
33.093	0.538053505676884
33.133	0.540965990662054
33.173	0.5485390893773
33.213	0.552034435790251
33.254	0.536306288008846
33.295	0.550869396242339
33.335	0.546208782512262
33.375	0.542714119406964
33.416	0.530480406961638
33.456	0.532228535706548
33.497	0.531063496158638
33.537	0.516500387925143
33.577	0.517665427473053
33.617	0.529316278490597
33.657	0.528733189293597
33.697	0.537471327556756
33.737	0.530480406961638
33.777	0.522325357895479
33.817	0.510674506877935
33.858	0.522325357895479
33.898	0.524655664760518
33.938	0.535141020691717
33.978	0.531645674278766
34.018	0.532228535706548
34.059	0.52523761511143
34.099	0.520577912458222
34.139	0.518830694790181
34.179	0.51941287291031
34.219	0.520577912458222
34.259	0.529316278490597
34.299	0.526402882428558
34.34	0.539218772994013
34.38	0.535723198811846
34.422	0.531645674278766
34.462	0.515335120608014
34.502	0.523490397443389
34.542	0.517665427473053
34.582	0.531063496158638
34.622	0.555530009972418
34.662	0.51941287291031
34.702	0.517665427473053
34.742	0.519994823261222
34.782	0.518247605593181
34.822	0.515335120608014
34.862	0.518247605593181
34.902	0.516500387925143
34.942	0.501354190494647
34.982	0.499023883629609
35.022	0.499606972826607
35.062	0.490868606794231
35.102	0.510674506877935
35.142	0.494364180976399
35.182	0.504266675479817
35.222	0.502519230042559
35.262	0.489703567246321
35.302	0.494946359096529
35.342	0.491451695991231
35.382	0.499606972826607
35.423	0.492616735539142
35.463	0.499023883629609
35.503	0.489703567246321
35.543	0.493781091779401
35.584	0.500188923177519
35.624	0.494946359096529
35.664	0.490868606794231
35.704	0.524655664760518
35.744	0.500188923177519
35.784	0.508345111089765
35.824	0.514170081060102
35.865	0.499606972826607
35.905	0.508345111089765
35.946	0.510092328757806
35.986	0.527567921976469
36.026	0.528151011173469
36.066	0.496111398644439
36.106	0.496111398644439
36.146	0.499606972826607
36.187	0.515917298728143
36.228	0.517082566045271
36.269	0.506014804224727
36.309	0.531645674278766
36.35	0.513587902939973
36.392	0.515917298728143
36.432	0.500772012374519
36.472	0.506596982344855
36.512	0.507180071541855
36.552	0.508927289209894
36.592	0.537471327556756
36.632	0.515335120608014
36.672	0.516500387925143
36.712	0.497859527389349
36.752	0.499023883629609
36.792	0.499606972826607
36.833	0.515335120608014
36.873	0.513587902939973
36.913	0.519994823261222
36.953	0.531063496158638
36.993	0.505431715027727
37.033	0.520577912458222
37.073	0.514170081060102
37.113	0.510092328757806
37.153	0.493781091779401
37.193	0.504849764676815
37.233	0.489121389126191
37.273	0.514170081060102
37.313	0.520577912458222
37.353	0.489121389126191
37.393	0.490286428674103
37.433	0.503684497359686
37.473	0.491451695991231
37.513	0.497276665961568
37.553	0.49203387411136
37.593	0.490868606794231
37.634	0.497276665961568
37.674	0.503684497359686
37.715	0.487956121809064
37.756	0.483878597275983
37.796	0.502519230042559
37.836	0.500772012374519
37.876	0.494946359096529
37.917	0.476305498560736
37.957	0.488538299929193
37.998	0.513004813742973
38.038	0.494946359096529
38.078	0.501937279691647
38.119	0.482130468531073
38.159	0.502519230042559
38.199	0.496694487841439
38.239	0.466985182177449
38.279	0.496694487841439
38.319	0.483878597275983
38.359	0.507180071541855
38.399	0.512422635622845
38.439	0.507180071541855
38.479	0.490868606794231
38.52	0.500772012374519
38.56	0.510674506877935
38.6	0.499606972826607
38.641	0.497859527389349
38.682	0.497276665961568
38.722	0.482713329958856
38.762	0.487373260381281
38.802	0.489703567246321
38.842	0.482130468531073
38.882	0.493781091779401
38.922	0.496111398644439
38.962	0.486791082261152
39.002	0.496694487841439
39.042	0.490286428674103
39.082	0.493781091779401
39.122	0.498441705509478
39.162	0.497276665961568
39.202	0.506014804224727
39.243	0.505431715027727
39.284	0.486791082261152
39.325	0.488538299929193
39.366	0.472810152147786
39.407	0.484460775396113
39.447	0.49319891365927
39.487	0.489703567246321
39.527	0.509509467330024
39.568	0.515335120608014
39.609	0.497276665961568
39.649	0.490868606794231
39.689	0.496694487841439
39.729	0.479801072742904
39.77	0.478052716228777
39.81	0.497859527389349
39.852	0.490868606794231
39.892	0.484460775396113
39.932	0.491451695991231
39.972	0.487956121809064
40.012	0.483878597275983
40.052	0.456499598477033
40.092	0.501937279691647
40.132	0.494364180976399
40.172	0.476305498560736
40.212	0.487956121809064
40.252	0.465237736740192
40.292	0.483878597275983
40.332	0.454169291611994
40.372	0.485625814944023
40.412	0.482130468531073
40.452	0.485043636823895
40.492	0.497859527389349
40.533	0.473393013575569
40.573	0.49319891365927
40.613	0.482713329958856
40.653	0.478052716228777
40.693	0.501937279691647
40.733	0.486208904141023
40.773	0.487373260381281
40.813	0.475723320440608
40.853	0.469315489042489
40.893	0.491451695991231
40.934	0.485625814944023
40.974	0.485043636823895
41.015	0.489121389126191
41.055	0.488538299929193
41.095	0.486208904141023
41.135	0.472227974027657
41.175	0.46581991486032
41.215	0.476887676680865
41.255	0.463489607995282
41.296	0.477470765877865
41.336	0.475140459012826
41.376	0.476887676680865
41.416	0.472227974027657
41.456	0.451256806626825
41.496	0.474558280892696
41.536	0.469897667162618
41.576	0.478635805425777
41.617	0.478052716228777
41.658	0.483295508078985
41.698	0.475140459012826
41.738	0.469897667162618
41.778	0.475723320440608
41.818	0.490868606794231
41.858	0.486791082261152
41.898	0.489703567246321
41.938	0.485043636823895
41.979	0.485043636823895
42.019	0.491451695991231
42.06	0.466985182177449
42.1	0.471062706710528
42.14	0.476887676680865
42.18	0.490286428674103
42.22	0.490868606794231
42.26	0.487956121809064
42.3	0.473975191695697
42.34	0.461742390327241
42.38	0.482713329958856
42.42	0.466985182177449
42.46	0.460577123010112
42.5	0.482130468531073
42.54	0.465237736740192
42.58	0.458829905342074
42.622	0.46581991486032
42.662	0.467567360297578
42.702	0.461742390327241
42.742	0.456499598477033
42.782	0.454752380808994
42.822	0.480966112290815
42.862	0.480966112290815
42.902	0.448344321641658
42.942	0.480966112290815
42.982	0.473393013575569
43.022	0.444848975228707
43.062	0.452422073943954
43.102	0.459412083462202
43.142	0.46465487531241
43.182	0.486208904141023
43.222	0.451838984746956
43.262	0.455334558929123
43.302	0.451838984746956
43.342	0.453004252064083
43.383	0.443683707911578
43.424	0.460577123010112
43.464	0.46873239984549
43.505	0.490868606794231
43.545	0.434363391528291
43.585	0.458246816145074
43.625	0.451256806626825
43.666	0.432616173860251
43.707	0.450673717429827
43.747	0.458829905342074
43.787	0.471062706710528
43.827	0.448926499761786
43.867	0.431450906543122
43.907	0.43494556964842
43.947	0.43552865884542
43.987	0.455916509280035
44.027	0.43844091606137
44.067	0.445431153348836
44.107	0.454752380808994
44.147	0.450673717429827
44.187	0.440771222926409
44.228	0.444848975228707
44.268	0.443683707911578
44.309	0.43902400525837
44.349	0.46232456844737
44.39	0.444266797108578
44.43	0.467567360297578
44.47	0.466985182177449
44.51	0.459412083462202
44.55	0.486208904141023
44.59	0.46873239984549
44.63	0.474558280892696
44.672	0.492616735539142
44.712	0.472227974027657
44.752	0.454169291611994
44.792	0.46581991486032
44.832	0.453587113491866
44.872	0.475140459012826
44.912	0.461742390327241
44.952	0.455334558929123
44.992	0.441936490243538
45.032	0.43727587651346
45.072	0.448344321641658
45.112	0.452422073943954
45.152	0.461742390327241
45.192	0.472810152147786
45.232	0.455334558929123
45.272	0.454169291611994
45.312	0.458246816145074
45.352	0.43552865884542
45.392	0.44310152979145
45.432	0.455916509280035
45.472	0.4704805285904
45.512	0.421547500962837
45.552	0.446014014776617
45.592	0.429120599678083
45.632	0.444266797108578
45.672	0.43494556964842
45.712	0.451838984746956
45.752	0.425043075145004
45.792	0.444848975228707
45.832	0.448926499761786
45.872	0.432033084663252
45.912	0.454169291611994
45.952	0.443683707911578
45.992	0.442518668363668
46.032	0.453004252064083
46.072	0.453004252064083
46.112	0.439606183378499
46.152	0.446014014776617
46.192	0.443683707911578
46.232	0.443683707911578
46.272	0.43727587651346
46.312	0.448926499761786
46.352	0.444266797108578
46.392	0.455916509280035
46.432	0.458246816145074
46.472	0.458246816145074
46.512	0.443683707911578
