Time (s)	PSI(P = 2 nW*um^-2)(a.u.) 
3.263	0.684225079190668
3.303	0.684225079190668
3.343	0.662447226844796
3.384	0.675513980827516
3.424	0.650469333547969
3.464	0.64829139930019
3.504	0.654825202043529
3.544	0.659180431911121
3.584	0.657002284787351
3.624	0.657002284787351
3.664	0.647202538614296
3.704	0.651558407109854
3.744	0.644480493337552
3.784	0.644480493337552
3.824	0.657547247320273
3.864	0.674425120141621
3.904	0.649380472862075
3.945	0.657002284787351
3.985	0.657002284787351
4.025	0.636858468536285
4.065	0.636858468536285
4.105	0.640125476345951
4.145	0.649925222519006
4.185	0.649925222519006
4.226	0.61235878378966
4.266	0.625969648801345
4.306	0.612902894818623
4.346	0.604191796455473
4.386	0.604191796455473
4.426	0.62705850948724
4.467	0.62705850948724
4.507	0.621069669276822
4.547	0.610180849541881
4.587	0.611269710227775
4.629	0.604191796455473
4.669	0.605825619674289
4.709	0.596569984530197
4.749	0.594392050282416
4.789	0.609636738512918
4.829	0.618891735029042
4.869	0.596569984530197
4.909	0.593302976720533
4.949	0.606369730703252
4.989	0.599836779463872
5.03	0.602558824740614
5.07	0.596025873501234
5.11	0.612902894818623
5.15	0.586225914452187
5.19	0.575337094717245
5.23	0.573159160469466
5.27	0.607458804265137
5.31	0.578603038146964
5.35	0.598202956245054
5.39	0.59112589397671
5.431	0.606913841732217
5.471	0.585680951919266
5.511	0.573159160469466
5.551	0.578603038146964
5.591	0.570981226221687
5.631	0.582958906642522
5.672	0.571525975878618
5.712	0.579692111708848
5.752	0.55900333292486
5.792	0.561726229705561
5.833	0.562270127858535
5.874	0.553559242371374
5.914	0.57370305862244
5.955	0.568259180944943
5.995	0.569892152659802
6.036	0.570437115192722
6.077	0.553014279838454
6.117	0.541581349074549
6.157	0.55247038168548
6.199	0.549748336408736
6.239	0.566081246697164
6.279	0.557370148334012
6.319	0.557370148334012
6.359	0.554103353400337
6.399	0.550837197094632
6.44	0.565537135668199
6.48	0.554648315933259
6.52	0.568803291973906
6.56	0.562814238887498
6.6	0.574248021155361
6.64	0.547026291131992
6.68	0.578059139993989
6.72	0.536137471397051
6.76	0.566081246697164
6.8	0.558459221895897
6.84	0.561181267172641
6.88	0.559548082581793
6.92	0.586770025481151
6.96	0.565537135668199
7.0	0.562270127858535
7.04	0.568803291973906
7.08	0.558459221895897
7.12	0.561726229705561
7.16	0.555192214086233
7.2	0.55900333292486
7.24	0.554103353400337
7.28	0.562270127858535
7.32	0.544848356884213
7.36	0.526881623376969
7.4	0.542670422636434
7.44	0.541037238045586
7.48	0.54811451318992
7.52	0.550292447437699
7.56	0.528514595091828
7.6	0.53559250886413
7.64	0.535048397835167
7.68	0.531781602901492
7.72	0.534503435302247
7.76	0.518170525013818
7.8	0.53559250886413
7.84	0.540492488388653
7.88	0.542670422636434
7.92	0.523614615567304
7.96	0.523614615567304
8.0	0.518714636042781
8.04	0.529603668653712
8.081	0.531237491872528
8.121	0.544303394351291
8.161	0.525248438786121
8.201	0.520892570290562
8.242	0.507825816307841
8.282	0.517081664327924
8.323	0.530148418310644
8.363	0.518170525013818
8.404	0.523614615567304
8.444	0.517081664327924
8.484	0.509459639526657
8.525	0.500748754039496
8.565	0.492581766705309
8.605	0.506192844592982
8.646	0.524159578100226
8.686	0.508370778840763
8.727	0.513814656518258
8.768	0.504014910345203
8.809	0.487137889027811
8.85	0.49911493082068
8.891	0.508370778840763
8.931	0.506737594249913
8.971	0.520348459261598
9.011	0.515448692613065
9.051	0.513814656518258
9.091	0.514903730080143
9.131	0.511092611241516
9.171	0.515992590766039
9.211	0.52252575488141
9.252	0.51000375055562
9.292	0.523070504538341
9.332	0.51435961905118
9.372	0.517625775356887
9.413	0.513270758365284
9.453	0.535048397835167
9.494	0.50347079931624
9.534	0.536681369550026
9.574	0.496392885543936
9.615	0.51000375055562
9.656	0.524703689129189
9.696	0.520892570290562
9.736	0.508370778840763
9.777	0.504014910345203
9.817	0.516537553298959
9.858	0.494759700953088
9.899	0.520892570290562
9.94	0.508914676993735
9.98	0.486048815465927
10.02	0.512725795832364
10.06	0.500203791506574
10.1	0.504014910345203
10.14	0.506192844592982
10.181	0.505103771031097
10.221	0.505103771031097
10.261	0.48659292649489
10.302	0.48659292649489
10.342	0.502925836783318
10.382	0.511092611241516
10.423	0.499659680477611
10.463	0.500748754039496
10.503	0.512181684803401
10.543	0.512181684803401
10.583	0.490403832457529
10.624	0.500203791506574
10.665	0.507825816307841
10.705	0.516537553298959
10.745	0.510548713088542
10.785	0.496937848076858
10.825	0.495303811982051
10.865	0.502381725754355
10.905	0.511637573774436
10.945	0.489859934304555
10.986	0.511092611241516
11.026	0.49911493082068
11.067	0.50347079931624
11.107	0.489859934304555
11.149	0.506192844592982
11.189	0.487682000056775
11.229	0.489859934304555
11.269	0.500203791506574
11.309	0.509459639526657
11.35	0.481148835941404
11.39	0.496937848076858
11.43	0.47352617251217
11.471	0.484959954780032
11.512	0.482237909503288
11.552	0.495848774514973
11.592	0.482782020532251
11.633	0.494759700953088
11.673	0.491492906019413
11.714	0.480059975255509
11.755	0.474070922169101
11.795	0.471349089768348
11.835	0.477882041007728
11.876	0.494214951296157
11.917	0.501292865068459
11.958	0.490403832457529
11.999	0.470260016206463
12.04	0.468626192987647
12.08	0.466449110243825
12.12	0.458282122909638
12.16	0.463182102434161
12.2	0.477337929978765
12.24	0.478970901693624
12.28	0.490403832457529
12.32	0.453382143385115
12.36	0.466449110243825
12.4	0.444126295365032
12.44	0.470260016206463
12.48	0.482782020532251
12.52	0.466449110243825
12.56	0.469171155520567
12.6	0.444126295365032
12.64	0.43977127837343
12.68	0.457193262223742
12.72	0.455015327975963
12.76	0.464815287025009
12.8	0.45066031098436
12.84	0.475704106759949
12.88	0.452838245232141
12.92	0.453926254414078
12.96	0.457193262223742
13.0	0.458826233938601
13.04	0.46536003668194
13.08	0.464815287025009
13.12	0.482782020532251
13.16	0.454471216947
13.2	0.437049233096687
13.24	0.43977127837343
13.28	0.459915307500486
13.32	0.442493323650173
13.36	0.44194921262121
13.4	0.458826233938601
13.44	0.44194921262121
13.48	0.457193262223742
13.52	0.453926254414078
13.56	0.445215368926917
13.6	0.449026274889555
13.64	0.440860351935315
13.68	0.438682417687534
13.72	0.455015327975963
13.76	0.456104188661857
13.8	0.443038286183094
13.841	0.436504483439755
13.881	0.438138306658571
13.921	0.439226528716498
13.962	0.452293282699219
14.002	0.457738011880673
14.042	0.451749171670256
14.083	0.461549130719302
14.123	0.45066031098436
14.163	0.453926254414078
14.203	0.459915307500486
14.244	0.459915307500486
14.284	0.454471216947
14.324	0.453382143385115
14.364	0.444671257897953
14.404	0.449026274889555
14.444	0.446849192145733
14.484	0.443582397212058
14.524	0.456104188661857
14.564	0.447938265707617
14.604	0.451204209137334
14.645	0.449026274889555
14.686	0.44194921262121
14.726	0.444126295365032
14.766	0.431604503915232
14.806	0.435960372410792
14.846	0.432149466448154
14.886	0.441404462964278
14.927	0.43759334412565
14.967	0.431604503915232
15.008	0.431604503915232
15.049	0.441404462964278
15.089	0.451749171670256
15.13	0.437049233096687
15.17	0.446849192145733
15.21	0.453926254414078
15.25	0.444126295365032
15.29	0.433782438163011
15.33	0.44194921262121
15.371	0.431060392886269
15.412	0.45066031098436
15.452	0.438138306658571
15.492	0.455560077632894
15.532	0.449026274889555
15.572	0.445760331459838
15.612	0.432149466448154
15.652	0.432149466448154
15.692	0.443038286183094
15.732	0.449026274889555
15.772	0.443038286183094
15.813	0.432149466448154
15.853	0.43759334412565
15.894	0.428338347609525
15.935	0.425615450828824
15.975	0.448482376736581
16.015	0.433782438163011
16.055	0.43541540987787
16.095	0.432149466448154
16.136	0.42452659014293
16.176	0.441404462964278
16.216	0.4163604543127
16.256	0.419626610618407
16.296	0.435960372410792
16.337	0.42452659014293
16.377	0.43759334412565
16.418	0.426704524390709
16.459	0.428338347609525
16.499	0.414726631093884
16.539	0.408737790883465
16.579	0.408193679854502
16.619	0.427249486923631
16.659	0.439226528716498
16.699	0.441404462964278
16.739	0.439226528716498
16.779	0.415271593626804
16.819	0.423438368085002
16.859	0.4163604543127
16.899	0.434326549191976
16.939	0.444671257897953
16.979	0.444671257897953
17.019	0.417993638903548
17.059	0.4011157660822
17.099	0.412549548350062
17.139	0.411460474788177
17.179	0.415815704655769
17.219	0.429971532200373
17.26	0.427249486923631
17.3	0.440860351935315
17.34	0.416904565341663
17.38	0.417449527874585
17.42	0.423982479113965
17.46	0.4163604543127
17.5	0.415815704655769
17.54	0.422893618428071
17.58	0.434326549191976
17.62	0.42452659014293
17.66	0.4011157660822
17.701	0.404926672044838
17.741	0.405471634577759
17.781	0.407104606292617
17.821	0.406560708139643
17.861	0.403293700329979
17.902	0.40166072861512
17.942	0.417449527874585
17.983	0.407649568825539
18.023	0.407649568825539
18.063	0.40166072861512
18.104	0.420171573151327
18.144	0.425615450828824
18.184	0.421804544866186
18.224	0.406015745606723
18.264	0.396760749090598
18.304	0.404382773891864
18.345	0.410371614102281
18.386	0.407649568825539
18.427	0.399482794367341
18.469	0.412549548350062
18.509	0.414726631093884
18.549	0.400571655053236
18.589	0.392404880595038
18.63	0.392404880595038
18.67	0.407649568825539
18.71	0.404926672044838
18.75	0.38641582750863
18.79	0.40166072861512
18.83	0.386960790041552
18.87	0.396760749090598
18.91	0.387504901070515
18.95	0.394037852309897
18.99	0.408193679854502
19.03	0.404926672044838
19.07	0.404926672044838
19.11	0.37552700777369
19.15	0.385326966822734
19.19	0.405471634577759
19.23	0.383149884078914
19.27	0.385871929355656
19.31	0.395671675528713
19.351	0.394582814842817
19.392	0.39077169600419
19.433	0.384237893260851
19.474	0.385326966822734
19.514	0.379882876269248
19.554	0.395126925871781
19.594	0.395671675528713
19.634	0.40166072861512
19.674	0.407104606292617
19.715	0.391315807033153
19.756	0.367904982972423
19.797	0.389137872785374
19.837	0.382604921545992
19.877	0.404926672044838
19.917	0.409282540540398
19.958	0.4011157660822
19.999	0.396760749090598
20.039	0.407649568825539
20.079	0.404926672044838
20.119	0.400571655053236
20.16	0.404926672044838
20.2	0.411460474788177
20.24	0.416904565341663
20.28	0.404382773891864
20.32	0.391315807033153
20.36	0.39077169600419
20.4	0.394582814842817
20.44	0.398393720805456
20.48	0.406015745606723
20.52	0.397304860119561
20.56	0.400571655053236
20.6	0.399482794367341
20.64	0.388049863603435
20.68	0.397304860119561
20.72	0.407649568825539
20.76	0.396215786557677
20.8	0.385871929355656
20.84	0.391315807033153
20.88	0.378249904554391
20.92	0.380426987298213
20.96	0.394582814842817
21.0	0.396215786557677
21.04	0.382604921545992
21.08	0.385871929355656
21.121	0.379337913736328
21.161	0.377160830992506
21.201	0.362461105294926
21.242	0.3504832119981
21.282	0.368994056534308
21.322	0.383149884078914
21.362	0.373894036058831
21.403	0.391315807033153
21.444	0.380426987298213
21.485	0.372260851467983
21.525	0.361372031733041
21.566	0.360283171047147
21.607	0.672791296922805
21.649	0.793656961817062
21.69	0.870423236742593
21.73	0.928677815627957
21.77	0.984211200740536
21.81	1.02776584105233
21.85	1.06315455840989
21.89	1.08493241075576
21.93	1.12522089476185
21.97	1.16496548061496
22.01	1.18293136261825
22.05	1.21450896113718
22.091	1.22539799374811
22.131	1.08112129191713
22.171	1.0451886764066
22.212	1.02068877878399
22.253	1.02504379577559
22.293	1.02776584105233
22.333	1.01524404960253
22.373	1.00598905308641
22.413	0.994555270818546
22.454	0.988566217732138
22.494	0.984211200740536
22.534	0.987478208550201
22.574	0.977133286968234
22.614	0.9847553117695
22.654	0.969511262166967
22.694	0.952633602221608
22.734	0.958622442432027
22.774	0.961889450241691
22.814	0.962978310927587
22.855	0.947733622697086
22.895	0.954266573936467
22.935	0.93357779515248
22.976	0.928677815627957
23.016	0.928677815627957
23.056	0.911800794310566
23.097	0.917789847396974
23.137	0.917244884864052
23.178	0.935211618371296
23.218	0.905266991567227
23.259	0.913977877054388
23.299	0.899278151356809
23.339	0.894923134365207
23.379	0.907444925815006
23.419	0.91016697109175
23.459	0.900367012042704
23.499	0.897101068612987
23.539	0.909078110405856
23.58	0.8889340812788
23.62	0.904178130881332
23.66	0.882945241068381
23.7	0.877501150514895
23.741	0.881856167506496
23.781	0.898734040327845
23.821	0.892201089088464
23.861	0.873145282019335
23.901	0.867701191465849
23.941	0.872601170990372
23.981	0.892745200117427
24.022	0.870423236742593
24.062	0.864434396532174
24.102	0.887301109563941
24.142	0.879134122229754
24.182	0.854090326454165
24.222	0.847012412681862
24.262	0.855178548512092
24.303	0.866612330779955
24.343	0.849734457958605
24.383	0.856267409197987
24.424	0.857901445292793
24.465	0.850278568987569
24.505	0.850278568987569
24.545	0.837756564661779
24.585	0.837212453632816
24.625	0.863345322970289
24.665	0.83612359294692
24.705	0.840478609938523
24.745	0.836667703975885
24.785	0.836667703975885
24.826	0.823601588621132
24.866	0.836667703975885
24.907	0.842656544186302
24.947	0.82523477321198
24.987	0.870967347771556
25.029	0.83612359294692
25.069	0.832856585137256
25.109	0.81652367484883
25.149	0.832312686984282
25.189	0.831767724451362
25.229	0.835034519385037
25.269	0.846467663024931
25.31	0.833401547670178
25.35	0.84864559727271
25.39	0.809989872105491
25.43	0.840478609938523
25.47	0.818156859439678
25.51	0.831223613422399
25.55	0.826323633897876
25.59	0.842656544186302
25.63	0.823056838964201
25.67	0.817067785877793
25.71	0.811623908200296
25.75	0.817612748410715
25.79	0.815978925191897
25.831	0.833401547670178
25.871	0.819789831154537
25.911	0.82523477321198
25.951	0.81216780635327
25.991	0.813256879915155
26.031	0.80400188339903
26.071	0.793113063664088
26.111	0.792023990102203
26.151	0.806178966142852
26.191	0.800734875589365
26.231	0.78712401057768
26.271	0.777324051528636
26.311	0.788213084139565
26.351	0.768068203508553
26.392	0.78657904804476
26.432	0.793113063664088
26.472	0.794746035378947
26.512	0.789846055854424
26.553	0.765890269260774
26.593	0.781135170367263
26.636	0.768068203508553
26.676	0.793113063664088
26.716	0.769157277070438
26.756	0.778957236119484
26.797	0.791479027569283
26.839	0.780046096805378
26.879	0.783857215644007
26.919	0.781135170367263
26.959	0.763713186516951
26.999	0.766979342822657
27.039	0.778413125090519
27.079	0.792023990102203
27.119	0.774602219127881
27.159	0.766435231793694
27.199	0.788213084139565
27.239	0.77187932234718
27.279	0.781679281396226
27.319	0.788213084139565
27.359	0.80400188339903
27.399	0.781679281396226
27.439	0.775146117280855
27.479	0.770246137756332
27.52	0.780590207834341
27.56	0.774057256594961
27.6	0.772968183033076
27.64	0.789846055854424
27.68	0.760990502612239
27.72	0.751735293220125
27.76	0.761535252269171
27.8	0.747379424724566
27.84	0.762079363298134
27.88	0.757179383773611
27.92	0.757724346306532
27.96	0.765890269260774
28.0	0.774602219127881
28.04	0.73540174430373
28.08	0.729957653750244
28.12	0.744657592323811
28.16	0.743024407732963
28.2	0.742479658076032
28.24	0.753368477810972
28.28	0.731046514436138
28.32	0.747379424724566
28.36	0.728324682035385
28.4	0.727779719502463
28.44	0.729957653750244
28.48	0.74629056403867
28.52	0.740302362456221
28.56	0.749013460819371
28.601	0.741935547047069
28.642	0.715801826205638
28.683	0.721790666416055
28.724	0.709813837499177
28.764	0.733768559712882
28.804	0.727779719502463
28.845	0.747924387257486
28.885	0.737579678551509
28.925	0.731590625465101
28.965	0.726690645940578
29.005	0.709813837499177
29.046	0.723424702510862
29.086	0.725601785254684
29.126	0.72287973997794
29.166	0.711446809214036
29.206	0.723968600663836
29.246	0.720701805730161
29.287	0.717979760453417
29.329	0.703279821879849
29.369	0.714713604147711
29.409	0.711446809214036
29.449	0.702190961193953
29.489	0.715801826205638
29.529	0.693480075706792
29.569	0.690213919401085
29.609	0.698924804888246
29.649	0.700013878450131
29.689	0.690213919401085
29.729	0.691846891115944
29.769	0.702190961193953
29.81	0.688035985153306
29.85	0.672791296922805
29.89	0.683680116657746
29.93	0.700557989479094
29.971	0.685313939876562
30.011	0.699468915917209
30.051	0.707090940718476
30.091	0.700013878450131
30.131	0.706001867156592
30.171	0.679869210695108
30.211	0.69729098166943
30.251	0.714168854490779
30.291	0.717979760453417
30.331	0.701101887632068
30.371	0.714713604147711
30.411	0.700013878450131
30.451	0.703824784412769
30.491	0.682591043095861
30.531	0.68640216193449
30.571	0.698924804888246
30.611	0.708179801404371
30.652	0.696746870640467
30.692	0.692391002144907
30.732	0.672791296922805
30.772	0.695113898925608
30.813	0.692935964677829
30.853	0.667891317398282
30.893	0.686946911591421
30.933	0.68640216193449
30.973	0.685858050905525
31.014	0.679325099666145
31.055	0.687491022620384
31.095	0.668980178084177
31.135	0.685313939876562
31.175	0.689668956868165
31.215	0.694024825363723
31.255	0.688580096182269
31.295	0.669525140617098
31.335	0.678780137133223
31.376	0.669525140617098
31.417	0.653191378824713
31.458	0.674969231170585
31.498	0.670069251646062
31.538	0.679869210695108
31.579	0.679325099666145
31.619	0.665169272121539
31.659	0.654280452386598
31.699	0.655914275605414
31.739	0.663536300406679
31.779	0.672247185893842
31.819	0.656458386634377
31.859	0.669525140617098
31.899	0.655914275605414
31.939	0.65264726779575
31.979	0.643936382308589
32.019	0.649380472862075
32.059	0.628147583049124
32.099	0.650469333547969
32.139	0.659180431911121
32.179	0.660269292597016
32.219	0.672247185893842
32.259	0.654825202043529
32.299	0.664080198559654
32.339	0.654825202043529
32.379	0.665169272121539
32.419	0.669525140617098
32.459	0.657547247320273
32.499	0.668436067055214
32.539	0.660269292597016
32.58	0.653736341357635
32.62	0.659725181568052
32.66	0.6613583661589
32.7	0.662991337873759
32.74	0.666258132807434
32.78	0.684768977343642
32.82	0.672791296922805
32.86	0.670614001302993
32.9	0.662991337873759
32.94	0.664080198559654
32.98	0.664625161092575
33.02	0.666258132807434
33.06	0.673336046579737
33.1	0.665169272121539
33.14	0.662991337873759
33.181	0.657002284787351
33.221	0.669525140617098
33.261	0.666802243836398
33.301	0.671158112331957
33.341	0.669525140617098
33.381	0.662447226844796
33.421	0.647202538614296
33.462	0.651558407109854
33.502	0.641758448060808
33.542	0.656458386634377
33.582	0.653191378824713
33.623	0.64829139930019
33.663	0.656458386634377
33.704	0.648836361833112
33.744	0.645569354023446
33.784	0.658636320882158
33.824	0.635769607850391
33.864	0.641758448060808
33.904	0.65264726779575
33.944	0.654825202043529
33.984	0.647747288271227
34.025	0.65264726779575
34.065	0.633591673602611
34.105	0.622158529962717
34.145	0.644480493337552
34.185	0.647747288271227
34.225	0.62488057523946
34.266	0.642847521622693
34.306	0.638491440251144
34.347	0.628147583049124
34.387	0.646658427585331
34.427	0.646658427585331
34.469	0.636858468536285
34.509	0.631414377982799
34.55	0.631958489011762
34.59	0.634136423259543
34.631	0.623791714553565
34.671	0.623791714553565
34.712	0.615080829066404
34.752	0.627602620516204
34.792	0.647202538614296
34.833	0.642302559089773
34.873	0.617802661467157
34.914	0.62705850948724
34.955	0.63740257956525
34.996	0.647202538614296
35.036	0.62270264099168
35.077	0.638491440251144
35.117	0.633047562573647
35.157	0.625969648801345
35.197	0.629780554763983
35.237	0.6080029152941
35.277	0.632502600040727
35.317	0.630325517296904
35.357	0.623791714553565
35.398	0.634136423259543
35.439	0.625425537772381
35.479	0.630869628325868
35.519	0.630325517296904
35.559	0.621069669276822
35.599	0.631414377982799
35.639	0.621613780305785
35.679	0.642302559089773
35.719	0.628691694078088
35.759	0.631958489011762
35.799	0.629780554763983
35.839	0.604191796455473
35.879	0.616169689752298
35.919	0.641214337031845
35.959	0.619980595714937
36.0	0.631958489011762
36.04	0.615080829066404
36.08	0.611813821256739
36.12	0.630325517296904
36.16	0.614536718037439
36.2	0.62923644373502
36.241	0.619980595714937
36.282	0.626513759830308
36.323	0.616713800781262
36.363	0.628691694078088
36.403	0.617802661467157
36.443	0.617258763314183
36.484	0.619436697561963
36.524	0.624336464210497
36.565	0.61235878378966
36.605	0.624336464210497
36.645	0.610725599198812
36.685	0.613447644475556
36.725	0.613447644475556
36.765	0.609636738512918
36.805	0.626513759830308
36.845	0.609636738512918
36.885	0.636858468536285
36.926	0.620525558247858
36.966	0.600380890492835
37.006	0.62488057523946
37.046	0.616169689752298
37.086	0.617802661467157
37.127	0.623247603524601
37.168	0.626513759830308
37.209	0.625969648801345
37.249	0.62705850948724
37.289	0.623791714553565
37.329	0.610725599198812
37.369	0.621069669276822
37.41	0.640669374498925
37.45	0.636314357507322
37.49	0.626513759830308
37.531	0.607458804265137
37.571	0.609636738512918
37.611	0.61235878378966
37.652	0.617802661467157
37.693	0.617258763314183
37.734	0.625425537772381
37.774	0.623247603524601
37.814	0.634136423259543
37.854	0.606913841732217
37.894	0.609091775979996
37.934	0.616169689752298
37.974	0.615625578723335
38.014	0.628691694078088
38.054	0.619436697561963
38.095	0.606369730703252
38.135	0.623247603524601
38.175	0.610725599198812
38.215	0.625969648801345
38.256	0.615625578723335
38.296	0.610725599198812
38.336	0.620525558247858
38.377	0.625425537772381
38.417	0.614536718037439
38.457	0.598202956245054
38.497	0.606913841732217
38.539	0.6080029152941
38.579	0.596569984530197
38.619	0.627602620516204
38.659	0.613991755504519
38.699	0.622158529962717
38.739	0.6080029152941
38.779	0.605825619674289
38.82	0.6080029152941
38.86	0.60364768542651
38.9	0.60364768542651
38.94	0.611813821256739
38.98	0.613447644475556
39.02	0.595480910968312
39.06	0.59112589397671
39.1	0.595480910968312
39.14	0.605825619674289
39.18	0.607458804265137
39.22	0.613447644475556
39.26	0.615080829066404
39.3	0.596025873501234
39.34	0.572070086907581
39.38	0.58894795972893
39.42	0.596025873501234
39.46	0.604736758988395
39.5	0.6080029152941
39.54	0.604736758988395
39.58	0.609636738512918
39.62	0.580237074241769
39.66	0.605825619674289
39.7	0.592213903158648
39.74	0.60364768542651
39.781	0.598747918777976
39.821	0.613991755504519
39.861	0.602013862207694
39.901	0.60364768542651
39.941	0.578603038146964
39.981	0.606369730703252
40.021	0.58894795972893
40.061	0.59929181693095
40.101	0.594392050282416
40.141	0.600925853025755
40.181	0.610180849541881
40.222	0.575337094717245
40.262	0.586770025481151
40.302	0.589492070757893
40.342	0.567714218412022
40.383	0.607458804265137
40.424	0.586225914452187
40.465	0.571525975878618
40.505	0.576970066432104
40.545	0.567170107383058
40.585	0.593847939253453
40.625	0.594936799939349
40.665	0.576970066432104
40.705	0.594936799939349
40.745	0.584047980204407
40.785	0.57370305862244
40.825	0.577514177461068
40.865	0.555737176619155
40.905	0.560092193610756
40.946	0.572070086907581
40.986	0.584592091233371
41.026	0.57588099287022
41.066	0.592758865691568
41.106	0.579148000679884
41.147	0.569348041630838
41.188	0.569348041630838
41.228	0.569348041630838
41.268	0.587858886167045
41.308	0.591670005005674
41.348	0.578603038146964
41.388	0.585680951919266
41.43	0.575337094717245
41.47	0.596569984530197
41.51	0.58840299719601
41.55	0.596569984530197
41.59	0.59112589397671
41.631	0.593302976720533
41.671	0.598747918777976
41.711	0.592213903158648
41.752	0.571525975878618
41.792	0.596025873501234
41.833	0.584047980204407
41.874	0.583503017671487
41.914	0.602558824740614
41.954	0.582958906642522
41.994	0.587858886167045
42.034	0.582958906642522
42.074	0.562270127858535
42.114	0.586225914452187
42.154	0.593847939253453
42.194	0.587858886167045
42.234	0.580237074241769
42.274	0.574792132184325
42.314	0.582414156985591
42.354	0.583503017671487
42.395	0.579148000679884
42.435	0.592758865691568
42.476	0.574792132184325
42.517	0.581325934927664
42.557	0.587314136510114
42.599	0.55900333292486
42.639	0.555192214086233
42.679	0.572614197936545
42.719	0.569348041630838
42.759	0.591670005005674
42.799	0.559548082581793
42.839	0.590580931443789
42.879	0.590580931443789
42.919	0.561181267172641
42.959	0.59112589397671
42.999	0.572614197936545
43.039	0.584047980204407
43.079	0.603102935769577
43.119	0.561726229705561
43.159	0.582414156985591
43.199	0.581325934927664
43.239	0.582958906642522
43.279	0.571525975878618
43.319	0.585136840890303
43.359	0.565537135668199
43.399	0.572614197936545
43.439	0.564448062106316
43.479	0.576970066432104
43.52	0.560092193610756
43.56	0.566625996354095
43.6	0.568259180944943
43.64	0.598747918777976
43.68	0.568803291973906
43.72	0.556826250181038
43.76	0.560092193610756
43.8	0.56335920142042
43.84	0.554103353400337
43.88	0.56335920142042
43.92	0.572614197936545
43.96	0.549748336408736
44.0	0.556281287648118
44.04	0.566625996354095
44.08	0.557370148334012
44.12	0.556826250181038
44.16	0.569348041630838
44.2	0.57370305862244
44.24	0.57370305862244
44.28	0.549748336408736
44.32	0.560637156143676
44.36	0.561181267172641
44.4	0.553559242371374
44.44	0.56335920142042
44.481	0.557370148334012
44.521	0.573159160469466
44.561	0.579148000679884
44.601	0.553559242371374
44.642	0.566081246697164
44.682	0.562814238887498
44.722	0.544848356884213
44.763	0.557370148334012
44.804	0.561726229705561
44.844	0.548659262846851
44.884	0.574248021155361
44.925	0.562814238887498
44.965	0.562270127858535
45.005	0.531237491872528
45.045	0.531237491872528
45.085	0.565537135668199
45.125	0.561181267172641
45.165	0.544303394351291
45.205	0.547570402160957
45.246	0.544303394351291
45.287	0.553559242371374
45.329	0.557914259362975
45.369	0.553559242371374
45.409	0.55247038168548
45.449	0.546481328599072
45.489	0.572070086907581
45.53	0.536681369550026
45.57	0.53940341482677
45.61	0.529603668653712
45.65	0.55247038168548
45.69	0.559548082581793
45.73	0.533414574616351
45.77	0.547570402160957
45.811	0.550837197094632
45.852	0.545937217570109
45.892	0.544848356884213
45.933	0.526881623376969
45.973	0.53994837735969
46.014	0.555192214086233
46.054	0.558459221895897
46.094	0.534503435302247
46.135	0.550292447437699
46.175	0.545392467913176
46.216	0.559548082581793
46.256	0.531781602901492
46.296	0.543759283322328
46.336	0.560092193610756
46.376	0.543759283322328
46.416	0.551381308123595
46.457	0.532870463587387
46.497	0.529603668653712
46.537	0.55900333292486
