Time (s)	PSI(P = 2 nW*um^-2)(a.u.) 
4.589	0.618447340149527
4.629	0.606475354173371
4.669	0.624173426536478
4.71	0.627295969272975
4.75	0.605954319796796
4.79	0.604393048428547
4.83	0.606475354173371
4.87	0.611680202654692
4.91	0.615845017673394
4.95	0.610639151546807
4.99	0.60179052242336
5.03	0.61376271192857
5.07	0.603872014051971
5.11	0.61376271192857
5.15	0.583051195423316
5.19	0.593462113560276
5.23	0.604393048428547
5.27	0.614803763036455
5.311	0.596064436036411
5.352	0.592420858923338
5.392	0.602310742683724
5.433	0.586694976065441
5.474	0.584092450060253
5.514	0.598146945310287
5.554	0.594502350551948
5.594	0.60491326868891
5.635	0.593982130291586
5.675	0.585653721428502
5.715	0.583051195423316
5.755	0.57784553282578
5.795	0.578886583933667
5.835	0.588777281810265
5.876	0.583051195423316
5.916	0.591899824546762
5.956	0.55806515471785
5.997	0.575243006820594
6.037	0.572119446438832
6.078	0.571078395330945
6.119	0.590858773438876
6.159	0.579407618310243
6.199	0.577325312565418
6.239	0.578366363673304
6.279	0.584092450060253
6.319	0.563791037575748
6.359	0.571599429707522
6.399	0.568996903702334
6.439	0.566393563580934
6.48	0.586694976065441
6.52	0.564832292212685
6.56	0.577325312565418
6.6	0.576804278188843
6.64	0.568475869325759
6.681	0.557544934457488
6.721	0.557544934457488
6.761	0.574722786560232
6.801	0.58096888967849
6.841	0.547654236580888
6.881	0.559106205825736
6.921	0.553901357344415
6.962	0.5549424084523
7.002	0.529956164217783
7.042	0.553901357344415
7.082	0.553901357344415
7.122	0.54140813346263
7.163	0.54140813346263
7.203	0.564312071952323
7.243	0.564312071952323
7.283	0.573681735452346
7.323	0.573681735452346
7.364	0.563270817315384
7.404	0.559627240202312
7.444	0.549216525594404
7.484	0.5523390683309
7.525	0.566393563580934
7.565	0.553901357344415
7.606	0.550257576702289
7.647	0.5523390683309
7.687	0.569517123962697
7.727	0.549736542325714
7.767	0.540367082354744
7.808	0.547654236580888
7.848	0.543490439207454
7.888	0.565873343320572
7.928	0.535682250604732
7.968	0.545572744952277
8.008	0.540887913202267
8.049	0.53255869022297
8.089	0.536723301712619
8.129	0.52631258710471
8.169	0.527353841741649
8.21	0.541928353722992
8.251	0.53828477660992
8.291	0.534120775707431
8.331	0.541928353722992
8.371	0.517463957981263
8.412	0.522669009991637
8.453	0.521627755354698
8.493	0.536723301712619
8.533	0.53255869022297
8.573	0.531518453231298
8.613	0.529956164217783
8.653	0.522148789731275
8.693	0.506011988736417
8.734	0.519025229349512
8.774	0.525792366844347
8.814	0.520066483986451
8.855	0.527353841741649
8.896	0.542969608359931
8.936	0.527353841741649
8.976	0.529436147486474
9.016	0.524230281359886
9.056	0.532038469962607
9.096	0.536723301712619
9.136	0.527873858472958
9.177	0.548175270957465
9.218	0.505491157888895
9.259	0.53516203034437
9.299	0.506532208996779
9.34	0.51538165223644
9.38	0.526833621481286
9.42	0.513299346491614
9.461	0.536203284981309
9.501	0.534120775707431
9.541	0.514340397599501
9.582	0.524230281359886
9.622	0.507573463633718
9.663	0.507053243373356
9.703	0.506532208996779
9.743	0.521627755354698
9.783	0.517984178241626
9.823	0.514340397599501
9.863	0.502888631883707
9.903	0.501327156986406
9.943	0.496121494388872
9.983	0.51850439850199
10.023	0.489875391270612
10.063	0.49456001949157
10.103	0.511217040746791
10.143	0.500286105878521
10.183	0.490395408001921
10.223	0.484670339260238
10.263	0.486751830888849
10.303	0.508614514741605
10.343	0.514860617859863
10.383	0.488834136633673
10.424	0.513819566751978
10.464	0.489875391270612
10.504	0.490916442378498
10.544	0.491957697015436
10.584	0.513819566751978
10.624	0.496642325236394
10.664	0.516942923604688
10.704	0.513299346491614
10.745	0.477903201765403
10.785	0.51538165223644
10.825	0.49456001949157
10.866	0.508614514741605
10.906	0.490916442378498
10.946	0.506532208996779
10.986	0.490395408001921
11.026	0.495080239751933
11.067	0.487272865265426
11.108	0.475820896020578
11.149	0.482066999138838
11.189	0.483108253775777
11.23	0.502888631883707
11.27	0.496121494388872
11.311	0.479985507510227
11.352	0.481025948030951
11.392	0.482066999138838
11.433	0.483108253775777
11.473	0.482066999138838
11.514	0.49456001949157
11.554	0.496121494388872
11.594	0.487272865265426
11.634	0.487272865265426
11.674	0.487272865265426
11.714	0.487793085525788
11.754	0.489875391270612
11.795	0.483629084623299
11.836	0.506011988736417
11.877	0.497683579873333
11.917	0.490916442378498
11.957	0.490916442378498
11.999	0.484670339260238
12.039	0.483108253775777
12.079	0.496121494388872
12.119	0.472177318907505
12.159	0.491957697015436
12.199	0.496642325236394
12.239	0.488834136633673
12.279	0.48571057625191
12.32	0.487272865265426
12.36	0.467492487157494
12.4	0.467492487157494
12.441	0.489875391270612
12.481	0.49456001949157
12.521	0.474779641383639
12.561	0.463848706515369
12.601	0.471136064270566
12.641	0.499244851241582
12.682	0.466971452780919
12.723	0.464368926775731
12.764	0.473738590275754
12.805	0.473738590275754
12.846	0.462286621030907
12.886	0.474779641383639
12.926	0.466451232520555
12.966	0.47946447313365
13.006	0.475300675760215
13.047	0.463848706515369
13.087	0.46541018141267
13.127	0.466971452780919
13.167	0.460205129402296
13.209	0.45656073817301
13.249	0.462286621030907
13.289	0.489875391270612
13.329	0.470615844010204
13.37	0.460725349662659
13.41	0.469053758525743
13.45	0.479985507510227
13.49	0.476341116280942
13.531	0.486751830888849
13.572	0.457601789280896
13.612	0.465931012260193
13.652	0.484670339260238
13.692	0.463848706515369
13.733	0.446670854412625
13.773	0.458122823657471
13.813	0.44875316015745
13.853	0.45656073817301
13.893	0.462286621030907
13.933	0.452916957530885
13.973	0.465931012260193
14.013	0.452916957530885
14.053	0.449273380417812
14.093	0.437301190912602
14.133	0.442506242922976
14.173	0.461246180510181
14.213	0.45656073817301
14.253	0.460725349662659
14.295	0.440424751294366
14.335	0.452396737270522
14.375	0.45968409502572
14.415	0.451355686162636
14.455	0.452916957530885
14.496	0.462807655407483
14.536	0.460205129402296
14.577	0.460725349662659
14.617	0.440944971554729
14.657	0.444068328407438
14.697	0.456040517912647
14.737	0.45343799190746
14.777	0.449794414794387
14.818	0.469053758525743
14.858	0.450835465902274
14.898	0.447712109049564
14.938	0.454999263275708
14.978	0.444588548667801
15.018	0.451355686162636
15.058	0.456040517912647
15.098	0.440944971554729
15.138	0.458643043917835
15.178	0.456040517912647
15.218	0.431055087794343
15.259	0.426890476304694
15.299	0.435218885167778
15.339	0.442506242922976
15.379	0.445109583044376
15.419	0.43365761379953
15.459	0.453958212167824
15.499	0.44562980330474
15.539	0.431055087794343
15.58	0.413357015431237
15.62	0.440424751294366
15.66	0.434177834059892
15.7	0.462807655407483
15.74	0.440944971554729
15.78	0.436260139804717
15.82	0.419082287701973
15.861	0.418041847181248
15.902	0.424808170559871
15.942	0.415959541436423
15.982	0.43365761379953
16.022	0.40971262420195
16.062	0.428972782049518
16.102	0.43365761379953
16.143	0.419082287701973
16.183	0.419082287701973
16.223	0.426370256044332
16.263	0.438862665809903
16.303	0.431575308054706
16.343	0.444068328407438
16.383	0.437821411172966
16.423	0.428972782049518
16.464	0.417520812804672
16.504	0.426370256044332
16.544	0.424808170559871
16.584	0.435739919544355
16.624	0.42272667893126
16.664	0.415959541436423
16.704	0.428972782049518
16.744	0.423766915922932
16.784	0.428972782049518
16.824	0.430014036686457
16.864	0.415959541436423
16.904	0.424287950299507
16.944	0.429493002309881
16.984	0.420644373186434
17.024	0.410233658578527
17.064	0.416479761696787
17.105	0.423766915922932
17.145	0.443547497559915
17.186	0.446150634152262
17.226	0.430014036686457
17.266	0.42272667893126
17.306	0.41283598105466
17.347	0.396699383588855
17.387	0.431575308054706
17.428	0.421685424294321
17.468	0.422205644554683
17.508	0.411274709686412
17.549	0.425849425196808
17.59	0.433136579422954
17.63	0.40971262420195
17.67	0.412315964323351
17.71	0.422205644554683
17.751	0.427931730941633
17.791	0.434177834059892
17.831	0.434177834059892
17.872	0.424808170559871
17.912	0.411274709686412
17.953	0.424287950299507
17.993	0.419603118549495
18.033	0.419082287701973
18.073	0.411794929946776
18.113	0.42272667893126
18.153	0.425329204936446
18.193	0.424808170559871
18.233	0.400863995078504
18.274	0.409192403941588
18.314	0.410233658578527
18.354	0.4065898779364
18.394	0.397220214436379
18.434	0.406068843559825
18.474	0.414918286799484
18.514	0.409192403941588
18.554	0.394617891960244
18.594	0.405548826828516
18.634	0.404507572191577
18.674	0.39305560294673
18.714	0.388370771196719
18.754	0.396179163328493
18.794	0.417000592544309
18.836	0.385248228460221
18.876	0.391494331578481
18.916	0.399302520181203
18.957	0.389412025833658
18.997	0.403466521083692
19.037	0.396699383588855
19.077	0.400863995078504
19.117	0.384727194083646
19.157	0.393576637323305
19.197	0.388891805573295
19.237	0.405548826828516
19.277	0.4065898779364
19.317	0.413357015431237
19.357	0.402425266446753
19.397	0.397740434696741
19.437	0.411274709686412
19.477	0.394096857583669
19.517	0.401905046186389
19.557	0.391494331578481
19.597	0.401384215338867
19.637	0.401905046186389
19.677	0.426370256044332
19.717	0.393576637323305
19.757	0.389412025833658
19.797	0.385768448720585
19.837	0.391494331578481
19.878	0.404507572191577
19.919	0.417520812804672
19.959	0.391494331578481
19.999	0.414397455951962
20.039	0.393576637323305
20.079	0.404507572191577
20.119	0.413357015431237
20.159	0.414397455951962
20.199	0.44875316015745
20.24	0.421164593446797
20.28	0.418562067441611
20.32	0.397220214436379
20.36	0.414397455951962
20.4	0.411274709686412
20.441	0.406068843559825
20.481	0.418562067441611
20.521	0.43678097065224
20.561	0.415959541436423
20.601	0.417520812804672
20.641	0.404507572191577
20.681	0.410753675309836
20.721	0.408151149304649
20.761	0.408151149304649
20.801	0.420123338809859
20.841	0.408151149304649
20.881	0.399822740441565
20.921	0.4065898779364
20.961	0.381083616970574
21.002	0.392535382686368
21.042	0.398261469073317
21.082	0.395658128951916
21.122	0.415438507059848
21.162	0.40971262420195
21.202	0.38368614297576
21.242	0.38056339671021
21.282	0.396699383588855
21.323	0.385248228460221
21.363	0.399302520181203
21.403	0.397220214436379
21.443	0.384727194083646
21.483	0.384206973823284
21.523	0.38680949982847
21.565	0.385248228460221
21.605	0.398261469073317
21.646	0.401905046186389
21.686	0.401905046186389
21.727	0.39305560294673
21.768	0.406068843559825
21.808	0.388891805573295
21.848	0.39305560294673
21.888	0.386288465451895
21.929	0.385768448720585
21.969	0.402946300823328
22.009	0.397220214436379
22.049	0.402946300823328
22.089	0.382644888338821
22.13	0.395137908691554
22.171	0.397220214436379
22.212	0.408151149304649
22.252	0.390973297201905
22.292	0.39305560294673
22.332	0.404507572191577
22.373	0.381603837230936
22.413	0.382644888338821
22.453	0.375357530583623
22.493	0.381603837230936
22.533	0.394096857583669
22.573	0.392535382686368
22.613	0.393576637323305
22.653	0.383165922715398
22.694	0.38680949982847
22.734	0.387850754465409
22.774	0.397740434696741
22.814	0.39878168933368
22.854	0.404507572191577
22.894	0.396699383588855
22.936	0.382124668078459
22.976	0.383165922715398
23.017	0.372234173730913
23.057	0.377439836328447
23.097	0.390453076941542
23.138	0.379522142073272
23.179	0.372234173730913
23.219	0.360261984225705
23.259	0.368070376357479
23.299	0.364426595715352
23.339	0.3732752248388
23.379	0.368070376357479
23.419	0.378481090965386
23.459	0.368070376357479
23.499	0.371193733210189
23.539	0.36702912172054
23.579	0.374837310323261
23.619	0.356098186852268
23.659	0.374316479475737
23.699	0.394617891960244
23.739	0.386288465451895
23.779	0.376398785220563
23.819	0.369631647725726
23.859	0.382124668078459
23.899	0.376919005480925
23.939	0.378481090965386
23.979	0.389412025833658
24.019	0.385768448720585
24.059	0.390973297201905
24.099	0.382124668078459
24.139	0.38368614297576
24.179	0.362864510230891
24.219	0.377439836328447
24.259	0.386288465451895
24.299	0.38368614297576
24.339	0.395137908691554
24.379	0.380042362333635
24.419	0.379522142073272
24.459	0.37796005658881
24.499	0.37796005658881
24.539	0.37796005658881
24.58	0.371713953470551
24.621	0.381603837230936
24.661	0.3732752248388
24.702	0.376398785220563
24.742	0.370672698833612
24.782	0.359741763965341
24.822	0.365988070612654
24.862	0.365467850352291
24.903	0.376919005480925
24.943	0.362864510230891
24.983	0.376919005480925
25.024	0.372234173730913
25.064	0.371193733210189
25.104	0.359220933117818
25.144	0.357138627372995
25.184	0.379001311225749
25.225	0.380042362333635
25.265	0.37796005658881
25.305	0.361824069710166
25.345	0.365988070612654
25.385	0.36702912172054
25.426	0.382644888338821
25.466	0.368590393088788
25.506	0.391494331578481
25.547	0.376919005480925
25.587	0.3732752248388
25.627	0.350892320725682
25.668	0.364426595715352
25.708	0.343605166499537
25.748	0.362864510230891
25.788	0.354015881107445
25.828	0.364426595715352
25.869	0.360261984225705
25.909	0.356098186852268
25.95	0.332153197254689
25.99	0.349331049357433
26.031	0.338399300372949
26.072	0.344125183230845
26.112	0.347248743612609
26.152	0.349851269617796
26.192	0.335276554107399
26.233	0.338399300372949
26.274	0.336317808744338
26.314	0.331632976994327
26.354	0.34100264049435
26.394	0.343084132122961
26.435	0.358179678480879
26.475	0.361824069710166
26.515	0.372755004578436
26.556	0.345687472244361
26.596	0.342043691602234
26.637	0.349331049357433
26.677	0.36078301860228
26.717	0.347768963872972
26.757	0.364946815975716
26.797	0.350372303994372
26.837	0.340481606117773
26.877	0.359220933117818
26.917	0.339440555009888
26.957	0.344125183230845
26.997	0.361824069710166
27.037	0.343605166499537
27.077	0.364946815975716
27.117	0.330070891509865
27.157	0.349851269617796
27.197	0.34620748897567
27.237	0.339440555009888
27.277	0.335796774367762
27.319	0.33996138585741
27.359	0.354536101367807
27.4	0.356098186852268
27.44	0.348289998249547
27.48	0.330591722357388
27.521	0.351933575362621
27.562	0.338920334749526
27.602	0.338920334749526
27.642	0.341522860754712
27.682	0.356618407112632
27.722	0.335796774367762
27.763	0.338920334749526
27.804	0.329029636872926
27.844	0.335796774367762
27.884	0.344125183230845
27.924	0.335276554107399
27.964	0.358179678480879
28.004	0.341522860754712
28.044	0.332153197254689
28.084	0.340481606117773
28.124	0.326948145244315
28.164	0.334755723259877
28.204	0.341522860754712
28.244	0.352453795622983
28.284	0.34620748897567
28.324	0.347248743612609
28.364	0.334755723259877
28.404	0.346728523352246
28.444	0.349331049357433
28.485	0.355056932215329
28.525	0.370672698833612
28.565	0.352974626470506
28.606	0.342563911862598
28.647	0.33111194261775
28.688	0.335276554107399
28.728	0.352453795622983
28.768	0.336838029004701
28.808	0.336838029004701
28.849	0.348810014980857
28.889	0.335796774367762
28.929	0.339440555009888
28.969	0.328509416612564
29.009	0.337879080112587
29.049	0.36078301860228
29.089	0.36078301860228
29.129	0.357659458220517
29.169	0.364426595715352
29.209	0.333194248362575
29.249	0.349851269617796
29.289	0.322783533754666
29.329	0.329550671249503
29.369	0.329550671249503
29.41	0.345687472244361
29.45	0.34620748897567
29.49	0.324865839499492
29.53	0.322783533754666
29.571	0.314455124891583
29.612	0.330070891509865
29.652	0.334755723259877
29.692	0.330591722357388
29.732	0.348810014980857
29.773	0.344125183230845
29.813	0.321742482646782
29.853	0.322783533754666
29.893	0.329550671249503
29.934	0.337358859852224
29.974	0.322263313494304
30.015	0.32642711086774
30.055	0.307167767136385
30.095	0.321222262386419
30.135	0.333194248362575
30.175	0.316537430636408
30.215	0.328509416612564
30.255	0.330070891509865
30.295	0.325907094136431
30.335	0.320701228009843
30.375	0.327989399881254
30.416	0.306646732759808
30.456	0.322783533754666
30.497	0.31705765089677
30.537	0.335276554107399
30.578	0.332153197254689
30.619	0.34620748897567
30.659	0.325907094136431
30.699	0.34100264049435
30.739	0.330070891509865
30.779	0.314455124891583
30.819	0.322263313494304
30.859	0.322783533754666
30.899	0.338920334749526
30.939	0.317578481744293
30.979	0.334235502999514
31.019	0.319660176901958
31.059	0.317578481744293
31.099	0.324865839499492
31.139	0.332153197254689
31.179	0.31705765089677
31.219	0.334755723259877
31.259	0.31393490463122
31.299	0.316016396259831
31.339	0.324344805122915
31.379	0.33111194261775
31.42	0.325386059759854
31.461	0.323304568131243
31.501	0.336317808744338
31.541	0.349851269617796
31.581	0.317578481744293
31.621	0.339440555009888
31.661	0.329029636872926
31.701	0.329550671249503
31.741	0.31705765089677
31.782	0.323824788391605
31.822	0.327468365504678
31.862	0.325386059759854
31.903	0.314975345151946
31.943	0.319139956641594
31.984	0.314975345151946
32.024	0.319139956641594
32.064	0.325386059759854
32.104	0.340481606117773
32.144	0.301962104538851
32.184	0.318098702004655
32.224	0.299880409381186
32.264	0.304044410283675
32.304	0.316537430636408
32.345	0.327468365504678
32.385	0.323824788391605
32.425	0.333714468622938
32.465	0.310290513401935
32.505	0.323824788391605
32.545	0.324865839499492
32.585	0.310290513401935
32.625	0.323304568131243
32.665	0.330591722357388
32.705	0.330591722357388
32.745	0.324865839499492
32.785	0.308729038504634
32.825	0.317578481744293
32.865	0.324865839499492
32.906	0.326948145244315
32.946	0.333194248362575
32.986	0.333194248362575
33.027	0.316016396259831
33.067	0.319660176901958
33.108	0.33111194261775
33.148	0.315496175999469
33.188	0.31133156450982
33.228	0.325386059759854
33.268	0.31393490463122
33.308	0.322783533754666
33.348	0.328509416612564
33.388	0.303524190023313
33.428	0.312893649994281
33.468	0.309770293141571
33.508	0.308209021773324
33.548	0.310811344249457
33.588	0.318619736381232
33.628	0.297798103636362
33.668	0.313413870254645
33.708	0.304565241131197
33.748	0.293633492146713
33.788	0.307167767136385
33.831	0.319139956641594
33.872	0.305085461391561
33.912	0.325386059759854
33.952	0.296757052528478
33.993	0.31133156450982
34.034	0.295715797891539
34.075	0.304044410283675
34.115	0.313413870254645
34.156	0.304565241131197
34.196	0.309250072881209
34.236	0.297798103636362
34.276	0.327989399881254
34.316	0.309770293141571
34.356	0.294674746783652
34.397	0.328509416612564
34.437	0.327468365504678
34.477	0.321742482646782
34.517	0.322783533754666
34.558	0.314975345151946
34.598	0.298839358273301
34.638	0.302482935386374
34.678	0.295715797891539
34.718	0.299359578533664
34.759	0.314455124891583
34.799	0.315496175999469
34.839	0.296757052528478
34.88	0.309250072881209
34.921	0.299359578533664
34.962	0.299359578533664
35.002	0.297798103636362
35.043	0.316016396259831
35.084	0.306126716028499
35.125	0.321222262386419
35.165	0.30040062964155
35.205	0.319139956641594
35.245	0.30040062964155
35.285	0.309770293141571
35.326	0.308729038504634
35.366	0.309770293141571
35.406	0.328509416612564
35.447	0.329550671249503
35.487	0.311852598886396
35.527	0.304565241131197
35.567	0.304565241131197
35.608	0.308729038504634
35.649	0.299359578533664
35.689	0.322263313494304
35.729	0.309250072881209
35.769	0.308729038504634
35.809	0.301962104538851
35.849	0.316537430636408
35.889	0.310811344249457
35.93	0.319660176901958
35.97	0.322263313494304
36.01	0.322263313494304
36.05	0.308729038504634
36.091	0.305085461391561
36.131	0.289469694773279
36.171	0.325907094136431
36.211	0.323824788391605
36.251	0.301441884278488
36.291	0.306646732759808
36.331	0.315496175999469
36.371	0.323304568131243
36.412	0.32642711086774
36.453	0.309250072881209
36.493	0.314455124891583
36.533	0.31705765089677
36.573	0.305085461391561
36.613	0.310811344249457
36.654	0.299359578533664
36.694	0.303003155646736
36.734	0.304044410283675
36.774	0.29155118640189
36.814	0.299880409381186
36.855	0.305085461391561
36.895	0.281661506170557
36.936	0.306126716028499
36.976	0.298839358273301
37.017	0.289989915033641
37.057	0.287907609288817
37.097	0.315496175999469
37.137	0.308729038504634
37.177	0.316537430636408
37.217	0.287387389028455
37.257	0.294674746783652
37.297	0.284264032175745
37.337	0.301962104538851
37.377	0.295195577631175
37.417	0.287907609288817
37.457	0.285826117660206
37.497	0.287387389028455
37.537	0.301441884278488
37.577	0.267086790660161
37.618	0.280100031273256
37.658	0.274894368675722
37.698	0.309250072881209
37.738	0.286346337920569
37.779	0.289989915033641
37.82	0.288428643665392
37.86	0.28530508328363
37.9	0.291030966141527
37.94	0.303524190023313
37.98	0.284264032175745
38.02	0.29727727278884
38.06	0.298839358273301
38.1	0.295715797891539
38.141	0.273853114038783
38.182	0.262401958910149
38.223	0.285826117660206
38.263	0.27437414841536
38.303	0.298318323896725
38.343	0.30040062964155
38.384	0.282702557278443
38.424	0.286866354651878
38.464	0.272291842670535
38.504	0.293113271886351
38.544	0.287907609288817
38.584	0.30040062964155
38.625	0.294674746783652
38.665	0.282181522901867
38.706	0.289989915033641
38.746	0.26448345053876
38.786	0.285826117660206
38.826	0.299359578533664
38.866	0.28530508328363
38.907	0.289469694773279
38.947	0.290510949410218
38.987	0.283222777538806
39.027	0.283222777538806
39.067	0.287387389028455
39.107	0.298318323896725
39.147	0.289469694773279
39.188	0.300920849901912
39.228	0.286866354651878
39.268	0.300920849901912
39.308	0.306646732759808
39.348	0.281141285910195
39.389	0.29415452652329
39.43	0.295715797891539
39.471	0.290510949410218
39.511	0.298839358273301
39.551	0.281141285910195
39.592	0.308729038504634
39.633	0.283743811915382
39.673	0.278017725528432
39.713	0.269689316665348
39.753	0.279579200425733
39.794	0.289989915033641
39.835	0.280620251533618
39.876	0.290510949410218
39.918	0.275415199523244
39.958	0.27437414841536
39.998	0.283743811915382
40.038	0.293113271886351
40.079	0.301962104538851
40.12	0.285826117660206
40.16	0.276456454160183
40.201	0.282181522901867
40.241	0.293633492146713
40.281	0.273332893778421
40.322	0.287387389028455
40.362	0.277496894680908
40.403	0.281141285910195
40.444	0.308729038504634
40.484	0.292072220778466
40.524	0.283222777538806
40.564	0.284264032175745
40.604	0.291030966141527
40.645	0.29155118640189
40.685	0.300920849901912
40.725	0.284784863023267
40.766	0.299359578533664
40.806	0.301441884278488
40.846	0.278537945788794
40.886	0.271771622410172
40.926	0.292072220778466
40.966	0.282702557278443
41.006	0.304565241131197
41.046	0.305605681651924
41.086	0.299359578533664
41.126	0.29415452652329
41.166	0.278537945788794
41.206	0.293633492146713
41.246	0.293633492146713
41.286	0.289989915033641
41.327	0.288948660396702
41.367	0.305085461391561
41.408	0.287907609288817
41.448	0.27437414841536
41.489	0.289469694773279
41.529	0.288428643665392
41.569	0.28530508328363
41.609	0.275935419783607
41.649	0.275935419783607
41.69	0.275935419783607
41.73	0.271250588033595
41.77	0.271250588033595
41.81	0.269689316665348
41.852	0.285826117660206
41.892	0.271771622410172
41.932	0.286346337920569
41.973	0.284264032175745
42.013	0.267607010920523
42.053	0.257196296312616
42.093	0.255634821415314
42.133	0.280620251533618
42.173	0.272812062930898
42.213	0.285826117660206
42.253	0.285826117660206
42.293	0.286346337920569
42.333	0.258757567680864
42.373	0.272812062930898
42.413	0.271771622410172
42.453	0.283743811915382
42.493	0.269168282288772
42.534	0.270209536925711
42.574	0.269168282288772
42.614	0.283222777538806
42.654	0.265004484915337
42.694	0.275935419783607
42.735	0.276976674420546
42.775	0.292592441038829
42.815	0.270209536925711
42.855	0.281141285910195
42.895	0.272812062930898
42.935	0.273853114038783
42.975	0.282181522901867
43.015	0.280100031273256
43.055	0.285826117660206
43.095	0.268127231180887
43.135	0.260319653165326
43.175	0.25355251567049
43.215	0.2582373474205
43.255	0.260839873425688
43.295	0.269168282288772
43.335	0.271771622410172
43.375	0.273853114038783
43.415	0.260319653165326
43.455	0.257717127160138
43.495	0.260839873425688
43.536	0.273853114038783
43.576	0.262922179170512
43.616	0.254593770307428
43.656	0.275415199523244
43.696	0.251991244302242
43.736	0.266045739552276
43.776	0.255634821415314
43.817	0.261881128062627
43.857	0.259278602057439
43.898	0.274894368675722
43.938	0.259798822317803
43.978	0.276456454160183
44.019	0.271771622410172
44.059	0.260839873425688
44.099	0.263442399430876
44.139	0.266045739552276
44.179	0.265524705175699
44.219	0.276456454160183
44.259	0.282702557278443
44.299	0.268648265557462
44.339	0.269168282288772
44.379	0.259798822317803
44.419	0.267607010920523
44.459	0.261881128062627
44.499	0.28530508328363
44.54	0.272291842670535
44.581	0.266565756283586
44.621	0.249387904180841
44.661	0.265004484915337
44.701	0.248867683920479
44.742	0.245744327067769
44.783	0.273853114038783
44.823	0.283743811915382
44.863	0.253031684822967
44.903	0.260839873425688
44.943	0.262401958910149
44.983	0.246265361444344
45.023	0.254072735930853
45.063	0.259798822317803
45.103	0.261881128062627
45.144	0.252511464562604
45.184	0.265004484915337
45.224	0.258757567680864
45.265	0.263442399430876
45.305	0.268127231180887
45.346	0.261881128062627
45.386	0.266565756283586
45.426	0.275935419783607
45.467	0.25042915881778
45.507	0.253031684822967
45.547	0.248867683920479
45.587	0.24730641255223
45.628	0.254593770307428
45.668	0.250949989665303
45.709	0.265004484915337
45.749	0.257196296312616
45.789	0.267607010920523
45.831	0.261360907802265
45.872	0.236895697944323
45.913	0.247826632812593
45.954	0.251470209925665
45.994	0.256676076052253
46.034	0.248346853072955
46.074	0.251991244302242
46.114	0.246265361444344
46.154	0.249908938557417
46.194	0.2582373474205
46.235	0.236895697944323
46.275	0.234813392199498
46.316	0.243662021322944
46.357	0.232210866194312
46.397	0.26448345053876
46.438	0.240018444209872
46.478	0.237415918204685
46.518	0.248346853072955
46.558	0.255113990567792
