Time (s)	PSI(P = 2 nW*um^-2)(a.u.) 
7.204	0.540634545181263
7.244	0.546496525802888
7.284	0.531042175370111
7.325	0.535838360275687
7.365	0.55608889561404
7.406	0.540101126406466
7.447	0.540101126406466
7.488	0.533706560476881
7.529	0.539035955790544
7.571	0.547562529885646
7.611	0.521449805558959
7.651	0.514521820854576
7.691	0.533706560476881
7.732	0.531042175370111
7.772	0.525712571689738
7.812	0.539568541098505
7.852	0.525180194748485
7.892	0.522515809641718
7.932	0.50865984023295
7.972	0.516653620653383
8.012	0.527311994547294
8.052	0.526245990464535
8.092	0.50865984023295
8.132	0.501199270220607
8.172	0.515054406162537
8.212	0.51878542045219
8.253	0.50865984023295
8.293	0.507061250842231
8.333	0.513989235546615
8.373	0.524114190665728
8.413	0.512390021055768
8.453	0.514521820854576
8.493	0.499067470421798
8.533	0.502797651244617
8.573	0.508127254924989
8.613	0.51878542045219
8.653	0.49800167470575
8.693	0.507061250842231
8.733	0.515054406162537
8.774	0.516120410245296
8.815	0.495869874906943
8.856	0.506528040434143
8.896	0.509193259007748
8.936	0.520384009842911
8.977	0.503331070019413
9.018	0.493738700208261
9.058	0.501731855528567
9.098	0.501731855528567
9.138	0.518252210044102
9.178	0.518252210044102
9.219	0.509725635949
9.261	0.509725635949
9.301	0.502797651244617
9.341	0.504397074102172
9.381	0.513989235546615
9.421	0.516120410245296
9.461	0.512923439830565
9.501	0.512390021055768
9.541	0.509725635949
9.582	0.514521820854576
9.623	0.500665851445809
9.664	0.514521820854576
9.705	0.491606900409454
9.745	0.515054406162537
9.785	0.49533728959898
9.826	0.49640308531503
9.867	0.488409304894598
9.907	0.500133474504556
9.948	0.510791640031759
9.988	0.491073690001367
10.029	0.515587824937335
10.069	0.499067470421798
10.109	0.508127254924989
10.149	0.49533728959898
10.189	0.492672904492213
10.231	0.49800167470575
10.271	0.492139485717415
10.311	0.505995455126182
10.351	0.485744919787828
10.391	0.487343300811839
10.431	0.486810715503878
10.471	0.485212334479867
10.511	0.480948734882254
10.551	0.475086754260628
10.591	0.482014738965011
10.631	0.487343300811839
10.671	0.484678915705071
10.711	0.479882939166204
10.751	0.489475100610648
10.791	0.487876719586637
10.831	0.469757984047091
10.871	0.467092765473486
10.911	0.470823779763139
10.951	0.487876719586637
10.991	0.47242236915386
11.031	0.481481320190215
11.071	0.487343300811839
11.111	0.463896003425465
11.151	0.464961799141515
11.191	0.477751139367397
11.231	0.471356365071102
11.271	0.478284349775485
11.311	0.483613119989022
11.351	0.455369429330363
11.391	0.468158769556245
11.431	0.458033814437132
11.471	0.468158769556245
11.511	0.457500395662334
11.551	0.467626184248284
11.591	0.462829999342708
11.631	0.474020750177869
11.672	0.475086754260628
11.712	0.464961799141515
11.752	0.453770214839517
11.792	0.479350353858243
11.832	0.470290569355052
11.872	0.463362584650669
11.912	0.461231618318697
11.952	0.464961799141515
11.992	0.458033814437132
12.032	0.462829999342708
12.072	0.451639248507545
12.112	0.454836218922275
12.152	0.467626184248284
12.192	0.44577726788592
12.232	0.463362584650669
12.272	0.455369429330363
12.312	0.4606981995439
12.352	0.446309644827171
12.392	0.457500395662334
12.432	0.447908234217892
12.472	0.462829999342708
12.512	0.464428380366717
12.553	0.452704419123467
12.593	0.451639248507545
12.633	0.467626184248284
12.673	0.454303633614314
12.714	0.439915078897586
12.754	0.446843063601969
12.794	0.461231618318697
12.834	0.440447664205547
12.874	0.450573244424787
12.914	0.440981082980344
12.955	0.450040034016699
12.995	0.441513459921597
13.035	0.452171833815506
13.076	0.4606981995439
13.117	0.443112049312316
13.157	0.436717483382729
13.198	0.431921298477153
13.238	0.434585683583922
13.278	0.446843063601969
13.318	0.453770214839517
13.358	0.43405309827596
13.398	0.442579464004354
13.439	0.440447664205547
13.479	0.44844144462598
13.519	0.44577726788592
13.561	0.440981082980344
13.601	0.445243849111123
13.641	0.443645468087112
13.681	0.44844144462598
13.721	0.450040034016699
13.761	0.460165614235939
13.801	0.445243849111123
13.841	0.436717483382729
13.881	0.431921298477153
13.921	0.443645468087112
13.961	0.443645468087112
14.002	0.44577726788592
14.043	0.454836218922275
14.083	0.443645468087112
14.123	0.450573244424787
14.163	0.437783279098778
14.204	0.450040034016699
14.244	0.448974029933941
14.285	0.464961799141515
14.325	0.447908234217892
14.365	0.456968018721082
14.406	0.435651479299971
14.446	0.437250693790817
14.486	0.446843063601969
14.526	0.461231618318697
14.567	0.460165614235939
14.607	0.456435433413121
14.647	0.464961799141515
14.688	0.441513459921597
14.729	0.445243849111123
14.771	0.431388713169192
14.811	0.444177845028365
14.851	0.44844144462598
14.891	0.442046878696393
14.931	0.448974029933941
14.971	0.436717483382729
15.012	0.432454508885241
15.052	0.428723494595588
15.092	0.441513459921597
15.132	0.44737564890993
15.172	0.461764203626658
15.212	0.43405309827596
15.252	0.442579464004354
15.292	0.429789498678346
15.332	0.432454508885241
15.372	0.43511889399201
15.412	0.443112049312316
15.452	0.453237629531556
15.492	0.424460728464808
15.532	0.440981082980344
15.572	0.428723494595588
15.612	0.437250693790817
15.652	0.420197128867194
15.692	0.423394724382051
15.732	0.43405309827596
15.772	0.437250693790817
15.812	0.444177845028365
15.852	0.44577726788592
15.892	0.430322709086434
15.932	0.426592528263616
15.972	0.42499331377277
16.012	0.444177845028365
16.052	0.427125113571577
16.092	0.429256913370384
16.132	0.443645468087112
16.172	0.436717483382729
16.212	0.434585683583922
16.252	0.422861513973962
16.292	0.427657698879538
16.332	0.446843063601969
16.372	0.428723494595588
16.412	0.428190909287627
16.452	0.421262924583243
16.492	0.415934362736414
16.532	0.410604759056042
16.572	0.415934362736414
16.612	0.42179634335804
16.652	0.410072173748081
16.692	0.434585683583922
16.732	0.402078393327648
16.772	0.412203973546888
16.812	0.39781562719687
16.852	0.406874578233224
16.892	0.418598747843183
16.932	0.42179634335804
16.972	0.427125113571577
17.012	0.42179634335804
17.052	0.422861513973962
17.092	0.406341992925263
17.132	0.396216412706022
17.172	0.394617823315303
17.212	0.434585683583922
17.252	0.41326914416281
17.292	0.407940373949273
17.332	0.412203973546888
17.372	0.42499331377277
17.412	0.414335148245568
17.452	0.406341992925263
17.492	0.415934362736414
17.532	0.41326914416281
17.572	0.430322709086434
17.612	0.407940373949273
17.652	0.391953438208535
17.693	0.39834821250483
17.733	0.413802562937607
17.773	0.431388713169192
17.813	0.429789498678346
17.853	0.40101238924489
17.893	0.423394724382051
17.933	0.407407788641312
17.973	0.420197128867194
18.013	0.410072173748081
18.053	0.414868358653657
18.093	0.415400943961618
18.133	0.443112049312316
18.173	0.418598747843183
18.214	0.403676774351659
18.254	0.391953438208535
18.294	0.413802562937607
18.335	0.39781562719687
18.376	0.410604759056042
18.417	0.410072173748081
18.457	0.399414008220879
18.497	0.398880589446083
18.537	0.409538963339992
18.577	0.394084404540507
18.617	0.396749623114111
18.657	0.414868358653657
18.697	0.407940373949273
18.738	0.406874578233224
18.778	0.403676774351659
18.818	0.409538963339992
18.858	0.390887642492485
18.898	0.393019442291293
18.939	0.403144189043697
18.98	0.409006378032031
19.021	0.395683827398061
19.061	0.404210193126455
19.101	0.403144189043697
19.141	0.378630887574565
19.181	0.396216412706022
19.221	0.396216412706022
19.261	0.395150408623265
19.301	0.398880589446083
19.341	0.395150408623265
19.381	0.396749623114111
19.421	0.38768983861092
19.461	0.38768983861092
19.501	0.398880589446083
19.541	0.401545808019687
19.582	0.409538963339992
19.622	0.410604759056042
19.662	0.402611812102444
19.702	0.383959657788102
19.742	0.376499087775757
19.782	0.399414008220879
19.822	0.404742778434416
19.862	0.412203973546888
19.902	0.428723494595588
19.942	0.403144189043697
19.982	0.396216412706022
20.022	0.399414008220879
20.062	0.397282208422072
20.102	0.403676774351659
20.142	0.404210193126455
20.182	0.405275988842505
20.222	0.404210193126455
20.262	0.405275988842505
20.302	0.39834821250483
20.342	0.385558038812113
20.382	0.393019442291293
20.422	0.40101238924489
20.462	0.407940373949273
20.502	0.383959657788102
20.542	0.382893653705344
20.582	0.384492243096063
20.623	0.378097468799768
20.663	0.366906717964606
20.704	0.366906717964606
20.745	0.385025453504151
20.786	0.384492243096063
20.826	0.381827857989295
20.866	0.386091457586909
20.906	0.376499087775757
20.947	0.367972722047363
20.987	0.383959657788102
21.028	0.36370912244975
21.068	0.388755842693678
21.108	0.380229476965285
21.148	0.375433292059708
21.188	0.377031673083719
21.229	0.374899873284911
21.269	0.375965669000961
21.309	0.380229476965285
21.349	0.380761853906537
21.389	0.389821638409727
21.43	0.394084404540507
21.47	0.387157253302959
21.51	0.381295272681333
21.55	0.374899873284911
21.59	0.378630887574565
21.63	0.394084404540507
21.671	0.377031673083719
21.711	0.40101238924489
21.751	0.375965669000961
21.792	0.393552027599254
21.832	0.376499087775757
21.872	0.386091457586909
21.912	0.379696058190487
21.952	0.400480012303637
21.993	0.395683827398061
22.033	0.396216412706022
22.073	0.38768983861092
22.113	0.370637107154132
22.153	0.390354223717689
22.193	0.37436728797695
22.233	0.372235488178143
22.273	0.392486023516496
22.313	0.386091457586909
22.354	0.378630887574565
22.394	0.364242541224545
22.434	0.379696058190487
22.474	0.380761853906537
22.514	0.383427072480141
22.554	0.39781562719687
22.596	0.385025453504151
22.636	0.366906717964606
22.676	0.391420227800446
22.716	0.381827857989295
22.757	0.372235488178143
22.797	0.395683827398061
22.838	0.372768906952939
22.878	0.399414008220879
22.918	0.382361276764091
22.958	0.389288428001639
22.999	0.36104473734298
23.039	0.359978733260222
23.079	0.367972722047363
23.119	0.364242541224545
23.159	0.36370912244975
23.2	0.378630887574565
23.241	0.36104473734298
23.281	0.360511318568183
23.321	0.357314556520163
23.361	0.357314556520163
23.402	0.357846933461415
23.442	0.357314556520163
23.482	0.364774918165798
23.522	0.355715133662608
23.562	0.361577322650941
23.602	0.335998017099052
23.642	0.342926001803434
23.682	0.354116752638597
23.722	0.35038657181578
23.762	0.362643118366991
23.802	0.35038657181578
23.842	0.36104473734298
23.882	0.349320567733021
23.922	0.354650171413393
23.962	0.357846933461415
24.002	0.351452367531828
24.042	0.359446356318969
24.082	0.351984952839789
24.122	0.36104473734298
24.163	0.339728197921869
24.203	0.35038657181578
24.243	0.355715133662608
24.284	0.354116752638597
24.325	0.360511318568183
24.365	0.37436728797695
24.405	0.354116752638597
24.446	0.354650171413393
24.487	0.355715133662608
24.527	0.341859997720676
24.567	0.361577322650941
24.607	0.349320567733021
24.647	0.357846933461415
24.688	0.356248552437404
24.728	0.351452367531828
24.769	0.359446356318969
24.809	0.342926001803434
24.849	0.364242541224545
24.889	0.356781137745365
24.929	0.36211053305903
24.97	0.375965669000961
25.01	0.371702902870181
25.051	0.356781137745365
25.091	0.353584167330637
25.132	0.334399636075041
25.172	0.359446356318969
25.212	0.383427072480141
25.252	0.354116752638597
25.292	0.341326787312589
25.332	0.349320567733021
25.372	0.340794202004628
25.412	0.340794202004628
25.452	0.353050956922548
25.492	0.342392583028639
25.532	0.337596398123062
25.572	0.332800421584195
25.612	0.334399636075041
25.653	0.343458587111395
25.693	0.323208051773043
25.733	0.332800421584195
25.774	0.342926001803434
25.814	0.328537447086706
25.855	0.317879281559506
25.896	0.342926001803434
25.936	0.327471651370658
25.976	0.334399636075041
26.016	0.318411866867467
26.056	0.318411866867467
26.097	0.314149100736688
26.138	0.324273847489093
26.178	0.326405647287899
26.219	0.31468147767794
26.26	0.328537447086706
26.301	0.318411866867467
26.341	0.33706402118181
26.381	0.33706402118181
26.422	0.345057801602243
26.462	0.343458587111395
26.502	0.352518371614587
26.543	0.328537447086706
26.583	0.333333631992282
26.623	0.324807266263889
26.663	0.336530602407012
26.703	0.345590386910204
26.743	0.357846933461415
26.783	0.336530602407012
26.824	0.351984952839789
26.864	0.345057801602243
26.904	0.343991797519484
26.945	0.343458587111395
26.985	0.342392583028639
27.026	0.351984952839789
27.066	0.360511318568183
27.107	0.361577322650941
27.147	0.339195820980617
27.187	0.329070032394669
27.227	0.353050956922548
27.268	0.340261616696667
27.309	0.341326787312589
27.351	0.330669246885515
27.391	0.337596398123062
27.432	0.342926001803434
27.472	0.338662402205819
27.513	0.334399636075041
27.554	0.356781137745365
27.594	0.355182756721356
27.634	0.349853986507817
27.674	0.350919157123741
27.714	0.362643118366991
27.754	0.341859997720676
27.794	0.332800421584195
27.834	0.334932221383002
27.874	0.34878798242506
27.915	0.327471651370658
27.955	0.347188767934213
27.996	0.347722186709011
28.036	0.330669246885515
28.077	0.334399636075041
28.118	0.307753701340266
28.159	0.321076251974236
28.199	0.333866217300245
28.24	0.342926001803434
28.28	0.329603451169465
28.321	0.318945285642264
28.361	0.329070032394669
28.401	0.314149100736688
28.441	0.339195820980617
28.481	0.31308309665393
28.521	0.330136036477426
28.561	0.340794202004628
28.601	0.336530602407012
28.641	0.338662402205819
28.681	0.322675466465082
28.721	0.318411866867467
28.761	0.333333631992282
28.801	0.318945285642264
28.841	0.345590386910204
28.881	0.347722186709011
28.922	0.322675466465082
28.963	0.322142047690284
29.003	0.325339851571851
29.043	0.334399636075041
29.084	0.308819497056314
29.125	0.325339851571851
29.166	0.31628006706866
29.206	0.347188767934213
29.247	0.318411866867467
29.287	0.31628006706866
29.327	0.309885501139073
29.367	0.324807266263889
29.408	0.328537447086706
29.449	0.317345862784708
29.489	0.330669246885515
29.529	0.306687697257508
29.569	0.335465431791091
29.609	0.318945285642264
29.649	0.310951296855123
29.689	0.30295751643469
29.729	0.296562742138395
29.77	0.317879281559506
29.81	0.325872436879812
29.85	0.322142047690284
29.89	0.309885501139073
29.93	0.285904576611193
29.971	0.308819497056314
30.011	0.298161331529114
30.052	0.310951296855123
30.092	0.336530602407012
30.136	0.312549677879132
30.176	0.282706981096337
30.217	0.323208051773043
30.259	0.294964361114384
30.301	0.300826550102718
30.341	0.326405647287899
30.381	0.320011081358312
30.421	0.320011081358312
30.461	0.31628006706866
30.501	0.301358927043971
30.541	0.301358927043971
30.581	0.320011081358312
30.621	0.320011081358312
30.667	0.321609462382323
30.708	0.300826550102718
30.76	0.306687697257508
30.801	0.298161331529114
30.842	0.297628746221153
30.883	0.295496946422345
30.923	0.306155111949547
30.963	0.31628006706866
31.004	0.301891512351932
31.044	0.301891512351932
31.093	0.295496946422345
31.14	0.298161331529114
31.188	0.315214896452736
31.237	0.315747481760699
31.278	0.31308309665393
31.319	0.320011081358312
31.359	0.301891512351932
31.401	0.31041871154716
31.441	0.321609462382323
31.481	0.306155111949547
31.521	0.304023312150738
31.571	0.324807266263889
31.621	0.307221116032305
31.671	0.306155111949547
31.711	0.290700761516769
31.751	0.28963496580072
31.791	0.293365146623538
31.841	0.295496946422345
31.881	0.301358927043971
31.921	0.299227127245162
31.961	0.315214896452736
32.001	0.296030365197142
32.043	0.309885501139073
32.084	0.284306195587183
32.124	0.300826550102718
32.164	0.308286911748354
32.204	0.302424931126729
32.245	0.304023312150738
32.285	0.289102380492759
32.33	0.279510010681607
32.37	0.288568961717962
32.417	0.303490726842777
32.471	0.312549677879132
32.516	0.296562742138395
32.57	0.298694541937201
32.617	0.292832561315577
32.671	0.292832561315577
32.718	0.279510010681607
32.765	0.306687697257508
32.809	0.291234180291566
32.861	0.293898565398335
32.903	0.281641810480414
32.943	0.291766765599527
32.984	0.30295751643469
33.024	0.295496946422345
33.064	0.295496946422345
33.104	0.296562742138395
33.144	0.283772776812386
33.185	0.284306195587183
33.226	0.303490726842777
33.267	0.299227127245162
33.307	0.283772776812386
33.349	0.305622526641586
33.389	0.306155111949547
33.431	0.292832561315577
33.482	0.278444006598849
33.523	0.277378210882799
33.565	0.277378210882799
33.612	0.284306195587183
33.652	0.28643799538599
33.697	0.279510010681607
33.738	0.284838780895144
33.778	0.277910796190761
33.819	0.287503166001913
33.861	0.278444006598849
33.911	0.29976054601996
33.951	0.303490726842777
33.991	0.288036376410001
34.041	0.276312206800042
34.081	0.27897659190681
34.131	0.262989656166072
34.171	0.297095327446356
34.211	0.295496946422345
34.251	0.288568961717962
34.301	0.277910796190761
34.341	0.296030365197142
34.381	0.283772776812386
34.421	0.273648030059981
34.471	0.286970580693951
34.511	0.286970580693951
34.551	0.300293131327921
34.6	0.275246411083992
34.651	0.270983644953213
34.691	0.290168176208808
34.741	0.287503166001913
34.791	0.293365146623538
34.831	0.297628746221153
34.88	0.27897659190681
34.921	0.305622526641586
34.961	0.277910796190761
35.001	0.300293131327921
35.041	0.287503166001913
35.091	0.293365146623538
35.141	0.307221116032305
35.181	0.290168176208808
35.221	0.288036376410001
35.261	0.28643799538599
35.301	0.291766765599527
35.341	0.277378210882799
35.387	0.283772776812386
35.428	0.283772776812386
35.47	0.283240191504425
35.511	0.274180407001234
35.551	0.274180407001234
35.601	0.256595090236485
35.641	0.256595090236485
35.688	0.285371991303232
35.729	0.294964361114384
35.769	0.281108391705618
35.811	0.280575806397656
35.851	0.266720045355598
35.891	0.283240191504425
35.932	0.277910796190761
35.98	0.295496946422345
36.02	0.263522241474033
36.061	0.282174395788375
36.101	0.301358927043971
36.141	0.28643799538599
36.181	0.287503166001913
36.221	0.300293131327921
36.261	0.26245707085811
36.301	0.286970580693951
36.341	0.295496946422345
36.381	0.269917640870455
36.421	0.287503166001913
36.461	0.283240191504425
36.511	0.28643799538599
36.561	0.287503166001913
36.601	0.283772776812386
36.641	0.285371991303232
36.681	0.282706981096337
36.721	0.273648030059981
36.761	0.283240191504425
36.801	0.284306195587183
36.842	0.285371991303232
36.882	0.276845625574838
36.923	0.282706981096337
36.963	0.274713825776031
37.004	0.272049440669262
37.044	0.26565404127284
37.084	0.272049440669262
37.124	0.282706981096337
37.165	0.291234180291566
37.205	0.277910796190761
37.251	0.290700761516769
37.296	0.261391275142061
37.337	0.262989656166072
37.378	0.26405566024883
37.419	0.275246411083992
37.46	0.267253255763686
37.5	0.284306195587183
37.54	0.278444006598849
37.581	0.283240191504425
37.621	0.272049440669262
37.661	0.262989656166072
37.701	0.283772776812386
37.741	0.259792060651215
37.781	0.285904576611193
37.821	0.266720045355598
37.861	0.285371991303232
37.901	0.288568961717962
37.956	0.288036376410001
38.001	0.267253255763686
38.041	0.284306195587183
38.081	0.26565404127284
38.121	0.268318426379609
38.161	0.266720045355598
38.201	0.259259475343254
38.251	0.261923860450022
38.291	0.272049440669262
38.331	0.279510010681607
38.371	0.283240191504425
38.416	0.266720045355598
38.461	0.277378210882799
38.511	0.273648030059981
38.551	0.286970580693951
38.591	0.26405566024883
38.631	0.276845625574838
38.681	0.272582025977224
38.721	0.275246411083992
38.761	0.270450226178416
38.801	0.274180407001234
38.841	0.260857856367264
38.881	0.253397494721628
38.931	0.269384430462367
38.971	0.26405566024883
39.011	0.265121455964879
39.06	0.26565404127284
39.101	0.258193471260496
39.141	0.270983644953213
39.181	0.261923860450022
39.221	0.261391275142061
39.261	0.273648030059981
39.301	0.24007473572095
39.341	0.266720045355598
39.391	0.26405566024883
39.431	0.271516230261174
39.481	0.275779829858789
39.521	0.270450226178416
39.561	0.268851845154405
39.61	0.275246411083992
39.661	0.270450226178416
39.71	0.256595090236485
39.75	0.269917640870455
39.791	0.269917640870455
39.841	0.280042595989568
39.881	0.284306195587183
39.921	0.277378210882799
39.961	0.274180407001234
40.001	0.259792060651215
40.05	0.260857856367264
40.09	0.272582025977224
40.131	0.272582025977224
40.171	0.256061671461688
40.211	0.269384430462367
40.26	0.279510010681607
40.301	0.254463290437678
40.341	0.255529294520435
40.39	0.264588245556791
40.43	0.251798905330909
40.47	0.263522241474033
40.511	0.263522241474033
40.551	0.260325271059303
40.6	0.26245707085811
40.64	0.245936924709284
40.681	0.261391275142061
40.721	0.272582025977224
40.761	0.261391275142061
40.801	0.26245707085811
40.841	0.266187460047637
40.881	0.257127675544446
40.921	0.236877140206093
40.97	0.258726056568457
41.011	0.245936924709284
41.051	0.282706981096337
41.091	0.257661094319243
41.131	0.255529294520435
41.171	0.259259475343254
41.211	0.239541525312862
41.26	0.259792060651215
41.3	0.276312206800042
41.34	0.249133686757305
41.381	0.249667105532102
41.421	0.248068724508091
41.471	0.24007473572095
41.511	0.254463290437678
41.551	0.259259475343254
41.591	0.264588245556791
41.631	0.266720045355598
41.671	0.270450226178416
41.711	0.247002720425333
41.751	0.270450226178416
41.801	0.248068724508091
41.841	0.249667105532102
41.881	0.265121455964879
41.921	0.253397494721628
41.961	0.255529294520435
42.001	0.242739120827718
42.051	0.245936924709284
42.091	0.261391275142061
42.131	0.245403505934487
42.171	0.276312206800042
42.211	0.259259475343254
42.251	0.257127675544446
42.291	0.264588245556791
42.331	0.245403505934487
42.371	0.261923860450022
42.411	0.24007473572095
42.451	0.258193471260496
42.491	0.268851845154405
42.531	0.267253255763686
42.571	0.272582025977224
42.611	0.255529294520435
42.651	0.242739120827718
42.691	0.268318426379609
42.731	0.264588245556791
42.771	0.259792060651215
42.82	0.26565404127284
42.86	0.251798905330909
42.9	0.242739120827718
42.94	0.260857856367264
42.981	0.26405566024883
43.021	0.248068724508091
43.071	0.248601309816052
43.13	0.251265694922821
43.171	0.270983644953213
43.221	0.253929871662881
43.261	0.250199690840063
43.31	0.243805124910476
43.351	0.256061671461688
43.4	0.26245707085811
43.441	0.262989656166072
43.481	0.271516230261174
43.531	0.259259475343254
43.581	0.26245707085811
43.621	0.256595090236485
43.671	0.263522241474033
43.731	0.269384430462367
43.771	0.245936924709284
43.821	0.242739120827718
43.871	0.22994915550171
43.911	0.235278759182082
43.951	0.241140739803708
44.001	0.225152970596134
44.041	0.237942935922142
44.081	0.235811136123335
44.121	0.235278759182082
44.161	0.220356785690558
44.21	0.245936924709284
44.251	0.238476354696939
44.291	0.251265694922821
44.331	0.245403505934487
44.371	0.241140739803708
44.411	0.243272539602515
44.451	0.232080955300517
44.491	0.244337710218437
44.54	0.232080955300517
44.581	0.25233149063887
44.621	0.243272539602515
44.661	0.235278759182082
44.701	0.230482574276506
44.741	0.233680169791363
44.781	0.244870920626526
44.821	0.245403505934487
44.871	0.251798905330909
44.921	0.235811136123335
44.971	0.230482574276506
45.011	0.247002720425333
45.06	0.228350774477699
45.101	0.240607321028911
45.141	0.24007473572095
45.191	0.250733109614861
45.231	0.244870920626526
45.271	0.241673325111669
45.331	0.236344554898132
45.381	0.243805124910476
45.421	0.228350774477699
45.461	0.251265694922821
45.501	0.256595090236485
45.541	0.240607321028911
45.581	0.234745340407286
45.621	0.227284770394941
45.671	0.243272539602515
45.73	0.234745340407286
45.771	0.234745340407286
45.811	0.235811136123335
45.851	0.232080955300517
45.891	0.244870920626526
45.931	0.236877140206093
45.98	0.225152970596134
46.021	0.250199690840063
46.061	0.230482574276506
46.101	0.243272539602515
46.161	0.248068724508091
46.201	0.22994915550171
46.241	0.236877140206093
46.281	0.237410558980891
46.321	0.22994915550171
46.371	0.240607321028911
46.411	0.246469510017245
46.451	0.228350774477699
46.491	0.238476354696939
46.531	0.228883984885787
46.571	0.228350774477699
46.611	0.22675218508698
46.651	0.240607321028911
46.691	0.250199690840063
46.731	0.234212755099324
46.781	0.241673325111669
46.821	0.246469510017245
46.861	0.235811136123335
46.901	0.253397494721628
46.941	0.244337710218437
46.981	0.257661094319243
47.021	0.254463290437678
47.061	0.238476354696939
47.111	0.250199690840063
47.151	0.246469510017245
47.191	0.235811136123335
47.231	0.247002720425333
47.291	0.234745340407286
47.341	0.25233149063887
47.39	0.240607321028911
47.431	0.24007473572095
47.471	0.243272539602515
47.511	0.245403505934487
